mode,run,seed,rc,wins,losses,win_rate,nqubits_per_sec,nqubit_avg_score,baseline_avg_score,latency_p50_ns,latency_p95_ns,latency_p99_ns,used_hardware_entropy,margin_mean,margin_std,scenario_latency_mean_ns
hardware_preferred,17,0,0,234,126,0.65,7842933.553,0.962625035068,0.939827316362,167320,216410,234910,True,0.022797718705550002,0.05112224919961869,163085.775
hardware_preferred,18,0,0,257,103,0.713888888889,7711029.771,0.965159322721,0.936296529376,174220,220530,240690,True,0.02886279334560833,0.0515729145684961,169881.22222222222
hardware_preferred,19,0,0,244,116,0.677777777778,7900632.615,0.964423484107,0.937929420242,162680,228210,399590,True,0.026494063865194446,0.0530220083565225,166118.02777777778
hardware_preferred,20,0,0,236,124,0.655555555556,7558940.728,0.961891096685,0.938263121712,178160,209930,291410,True,0.02362797497315278,0.05282014386804473,175476.52777777778
hardware_preferred,21,0,0,244,116,0.677777777778,6380692.632,0.961394162003,0.938417769456,178930,293070,647440,True,0.022976392546919442,0.05033350026122399,202499.47222222222
hardware_preferred,22,0,0,235,125,0.652777777778,7437829.925,0.962652632282,0.938637318889,179930,230310,366900,True,0.02401531339322778,0.05032018391547911,179549.38888888888
hardware_preferred,23,0,0,231,129,0.641666666667,6853725.412,0.961130059797,0.937251822635,178830,243810,581549,True,0.02387823716229167,0.05182808280284819,191104.58333333334
hardware_preferred,24,0,0,226,134,0.627777777778,6597032.199,0.960102723933,0.939350091062,180450,222570,300600,True,0.020752632870963888,0.05502465252978104,201217.72222222222
hardware_preferred,25,0,0,250,110,0.694444444444,6924673.117,0.965123087384,0.937614483479,181690,222200,311320,True,0.027508603904466664,0.052960234607046984,188787.77222222224
hardware_preferred,26,0,0,244,116,0.677777777778,6879778.827,0.964353638075,0.940672554444,178980,242130,295500,True,0.023681083630283335,0.05119416523940161,188430.9972222222
hardware_preferred,27,0,0,247,113,0.686111111111,6721448.248,0.961447229496,0.938025816822,183340,262130,385210,True,0.023421412673483334,0.05197406771449518,198824.75
hardware_preferred,28,0,0,224,136,0.622222222222,5038619.922,0.960264326563,0.942070312607,184610,416600,1124880,True,0.01819401395628611,0.04953651541931209,261976.64166666666
hardware_preferred,29,0,0,236,124,0.655555555556,5169605.155,0.961891830177,0.940636083021,184460,340670,1576550,True,0.021255747156211112,0.049477975747736984,254045.19166666668
deterministic_seeded,0,1,0,247,113,0.686111111111,3574185.217,0.962723751798,0.940151442496,190530,333200,5870910,False,0.022572309302347222,0.04726312032607912,348126.1638888889
deterministic_seeded,1,2,0,244,116,0.677777777778,5210370.303,0.964751083615,0.941196772426,185970,368220,1346250,False,0.023554311188763888,0.051096520531153364,257872.47222222222
deterministic_seeded,2,3,0,232,128,0.644444444444,6812263.572,0.961350553693,0.940048574945,179590,262050,422580,False,0.021301978748480555,0.05133401536778466,195832.60833333334
deterministic_seeded,3,4,0,238,122,0.661111111111,6516463.898,0.961752171061,0.939304730635,180160,269310,900110,False,0.022447440425925003,0.04885956098129349,203200.61111111112
deterministic_seeded,4,5,0,229,131,0.636111111111,6750826.072,0.960279671985,0.942190655381,178750,241660,457430,False,0.018089016604091665,0.048316849245074144,189001.66666666666
deterministic_seeded,5,6,0,237,123,0.658333333333,6538213.347,0.963872240068,0.941370848251,180300,238080,332070,False,0.022501391817008335,0.05191436786640746,194642.24444444446
deterministic_seeded,6,7,0,230,130,0.638888888889,6959783.183,0.960779211338,0.940508284782,179140,245200,430490,False,0.02027092655641389,0.05191364392268776,190675.63333333333
deterministic_seeded,7,8,0,248,112,0.688888888889,6084339.08,0.96146624983,0.93653192143,179950,291830,1198100,False,0.024934328400530555,0.05104614851505948,205427.44444444444
deterministic_seeded,8,9,0,231,129,0.641666666667,5199819.575,0.963755271045,0.941333310634,183760,313570,1406260,False,0.022421960410836113,0.05180803043888159,240732.61111111112
deterministic_seeded,9,10,0,230,130,0.638888888889,4411935.444,0.962068006452,0.943077058577,178740,682790,1102860,False,0.018990947875394446,0.049088176293993285,306439.96944444446
deterministic_seeded,10,11,0,238,122,0.661111111111,5908601.046,0.960595824205,0.937016257483,180980,269770,1205100,False,0.023579566722294443,0.05303062812335781,220600.16944444444
deterministic_seeded,11,12,0,226,134,0.627777777778,6299655.173,0.960198908618,0.937343619012,179630,250660,1339990,False,0.02285528960553611,0.055064792731142106,202169.88611111112
deterministic_seeded,12,13,0,229,131,0.636111111111,7655081.47,0.96271975317,0.938727938494,145320,234760,454360,False,0.023991814676088886,0.0544825583640707,167179.16666666666
deterministic_seeded,13,14,0,227,133,0.630555555556,6427454.904,0.960030961856,0.941106844148,180730,228250,525790,False,0.018924117707894445,0.051904100759032845,201587.83333333334
deterministic_seeded,14,15,0,233,127,0.647222222222,7541623.703,0.959922500896,0.936318099014,176420,235030,278950,False,0.023604401882858332,0.0542133128164283,176324.69444444444
deterministic_seeded,15,16,0,226,134,0.627777777778,7019771.381,0.963398477518,0.940246135079,179120,211820,365210,False,0.023152342439355555,0.052107188928703994,183275.66666666666
deterministic_seeded,16,17,0,224,136,0.622222222222,6373611.307,0.960884716809,0.938694710925,181140,204650,1162520,False,0.022190005884744443,0.0523734687958911,205083.36111111112
deterministic_seeded,17,18,0,237,123,0.658333333333,6717672.103,0.959741274732,0.936014624942,178240,203970,249240,False,0.02372664978973611,0.05323894985264082,196232.05555555556
deterministic_seeded,18,19,0,246,114,0.683333333333,7336632.198,0.962257402639,0.938759157356,178240,202420,241670,False,0.02349824528283889,0.05332444716173693,181359.38888888888
deterministic_seeded,19,20,0,251,109,0.697222222222,6981474.947,0.963390143571,0.937210184421,181590,200360,273470,False,0.02617995915067222,0.04890798165647818,188063.07777777777
deterministic_seeded,20,21,0,236,124,0.655555555556,6762199.733,0.962514471869,0.937252273122,181000,250660,342020,False,0.025262198746872223,0.054757015022470344,197026.69444444444
deterministic_seeded,21,22,0,238,122,0.661111111111,5987964.192,0.960281030552,0.936885262096,181060,301500,1066640,False,0.023395768455769444,0.05066083597241885,219401.77777777778
deterministic_seeded,22,23,0,260,100,0.722222222222,7050557.491,0.963255918086,0.933361965234,181340,204120,262080,False,0.029893952852008333,0.05133284695545252,189170.9111111111
deterministic_seeded,23,24,0,249,111,0.691666666667,6391306.281,0.962772597058,0.938144168802,180830,256550,673840,False,0.024628428256641667,0.04820118479052832,208314.69166666668
deterministic_seeded,24,25,0,230,130,0.638888888889,7749911.583,0.961914614106,0.937291556806,147350,250580,506410,False,0.024623057300744444,0.05104743634326343,168754.44444444444
deterministic_seeded,25,26,0,237,123,0.658333333333,3704029.004,0.959168777685,0.933196221966,179880,236489,800800,False,0.025972555718427777,0.05436885091934999,257787.9972222222
deterministic_seeded,26,27,0,234,126,0.65,5088403.951,0.960629028481,0.940604108576,186580,237000,553430,False,0.020024919905891666,0.051361001092461916,259696.11111111112
deterministic_seeded,27,28,0,235,125,0.652777777778,5996114.732,0.960856808941,0.937381748234,185660,237180,937430,False,0.023475060707741666,0.05383790997555153,208048.08055555556
deterministic_seeded,28,29,0,241,119,0.669444444444,7239219.09,0.96213908428,0.936709959942,183400,202729,227020,False,0.025429124337986112,0.05187435931047229,185137.85833333334
deterministic_seeded,29,30,0,225,135,0.625,7242361.608,0.961725524214,0.940835483961,175050,222460,366750,False,0.02089004025323889,0.05072368263485588,185710.88888888888
