problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns,norm_deviation,ema_abs_energy
multi_state_excited_chemistry,200,1.6929557207,0.9197899402,-0.1851851852,21.64,69.52,1687580,1.1102230246e-16,0.0000000000
multi_state_excited_chemistry,300,1.6934513210,0.9189050203,0.0123456790,21.64,69.52,2508250,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,400,1.6936924638,0.9191841773,-0.1111111111,21.64,69.52,3319519,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,500,1.6938628533,0.9197836281,-0.0123456790,21.64,69.52,4137589,2.2204460493e-16,0.0000000000
multi_state_excited_chemistry,600,1.6940802558,0.9178716678,-0.0864197531,21.64,69.52,4931559,1.1102230246e-16,0.0000000000
multi_state_excited_chemistry,700,1.6942511482,0.9154848978,0.1604938272,21.64,69.52,5753319,4.4408920985e-16,0.0000000000
multi_state_excited_chemistry,800,1.6943497676,0.9140073693,0.0123456790,21.64,69.52,6651649,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,900,1.6944070175,0.9136365478,-0.0370370370,21.64,69.52,7562778,2.2204460493e-16,0.0000000000
multi_state_excited_chemistry,1000,1.6944354415,0.9134665878,-0.1111111111,21.64,69.52,8437878,2.2204460493e-16,0.0000000000
multi_state_excited_chemistry,1100,1.6944482943,0.9135621670,0.0123456790,21.64,69.52,9310717,1.1102230246e-16,0.0000000000
multi_state_excited_chemistry,1200,1.6944542020,0.9137336090,-0.1111111111,21.64,69.52,10181977,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,1300,1.6944572678,0.9137421917,0.0864197531,21.64,69.52,11049877,1.1102230246e-16,0.0000000000
multi_state_excited_chemistry,1400,1.6944592506,0.9137274121,-0.1111111111,21.64,69.52,11921627,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,1500,1.6944609117,0.9137680719,0.0617283951,21.64,69.52,12782316,2.2204460493e-16,0.0000000000
multi_state_excited_chemistry,1600,1.6944626058,0.9138655450,-0.1111111111,21.64,69.52,13695576,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,1700,1.6944645234,0.9137391250,0.0864197531,21.64,69.52,14618406,1.1102230246e-16,0.0000000000
multi_state_excited_chemistry,1800,1.6944668059,0.9137437872,0.0864197531,21.64,69.52,15570356,2.2204460493e-16,0.0000000000
multi_state_excited_chemistry,1900,1.6944696022,0.9137135530,-0.0123456790,21.64,69.52,16464115,2.2204460493e-16,0.0000000000
multi_state_excited_chemistry,2000,1.6944730946,0.9139187701,-0.1851851852,21.64,69.52,17355705,2.2204460493e-16,0.0000000000
