131995875883887,PHYSICS,INIT_MASS,3b9aca00
131996304489100,GEO_STEP,VEL_R,bfd6f436e5d50825
131996304994013,GEO_STEP,COORD_R,40016891ce969ea1
131996305580373,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996306193522,GEO_STEP,VEL_R,bfd70583b8cf30f7
131996306729138,GEO_STEP,COORD_R,400164e2d83b9c33
131996307327645,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996307830467,GEO_STEP,VEL_R,bfd716d7e04bc9cc
131996308325901,GEO_STEP,COORD_R,400161311c17b908
131996308830553,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996309330657,GEO_STEP,VEL_R,bfd72833667e3150
131996309831197,GEO_STEP,COORD_R,40015d7c98fd157b
131996310338098,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996310826980,GEO_STEP,VEL_R,bfd7399655aab49a
131996311380914,GEO_STEP,COORD_R,400159c54dbc2d5e
131996311955153,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996312547395,GEO_STEP,VEL_R,bfd74b00b826b6d7
131996313202317,GEO_STEP,COORD_R,4001560b3923d541
131996313758213,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996314372980,GEO_STEP,VEL_R,bfd75c729858d964
131996314957053,GEO_STEP,COORD_R,4001524e5a0137ae
131996315632972,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996316230779,GEO_STEP,VEL_R,bfd76dec00b9245e
131996316797874,GEO_STEP,COORD_R,40014e8eaf1fd261
131996317425492,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996318024760,GEO_STEP,VEL_R,bfd77f6cfbd12fa2
131996318617109,GEO_STEP,COORD_R,40014acc37497378
131996319203285,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996319761460,GEO_STEP,VEL_R,bfd790f5943c4c44
131996320425746,GEO_STEP,COORD_R,40014706f146369f
131996320965099,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996321484388,GEO_STEP,VEL_R,bfd7a285d4a7ae7b
131996322117548,GEO_STEP,COORD_R,4001433edbdc8231
131996322719977,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996323247514,GEO_STEP,VEL_R,bfd7b41dc7d29804
131996323761357,GEO_STEP,COORD_R,40013f73f5d10456
131996324329017,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996324872834,GEO_STEP,VEL_R,bfd7c5bd788e8304
131996325441715,GEO_STEP,COORD_R,40013ba63de6b018
131996325981021,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996326494796,GEO_STEP,VEL_R,bfd7d764f1bf4d5e
131996327004505,GEO_STEP,COORD_R,400137d5b2deba72
131996327525728,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996328064336,GEO_STEP,VEL_R,bfd7e9143e5b648b
131996328572816,GEO_STEP,COORD_R,4001340253789758
131996329082421,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996329563054,GEO_STEP,VEL_R,bfd7facb696bf1f1
131996330144411,GEO_STEP,COORD_R,4001302c1e71f6b6
131996330646054,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996331184847,GEO_STEP,VEL_R,bfd80c8a7e0d07b6
131996331695759,GEO_STEP,COORD_R,40012c531286c16d
131996332224564,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996332778505,GEO_STEP,VEL_R,bfd81e51876dce1a
131996333337835,GEO_STEP,COORD_R,400128772e711642
131996333854985,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996334435384,GEO_STEP,VEL_R,bfd8302090d0b152
131996335120922,GEO_STEP,COORD_R,4001249870e946c9
131996335644277,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996336155290,GEO_STEP,VEL_R,bfd841f7a58b8fea
131996336779679,GEO_STEP,COORD_R,400120b6d8a5d44c
131996337312929,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996337881765,GEO_STEP,VEL_R,bfd853d6d107e9ae
131996338334344,GEO_STEP,COORD_R,40011cd2645b6ca1
131996338881589,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996339411897,GEO_STEP,VEL_R,bfd865be1ec30f1d
131996339940387,GEO_STEP,COORD_R,400118eb12bce705
131996340511090,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996341149327,GEO_STEP,VEL_R,bfd877ad9a4e5167
131996341652591,GEO_STEP,COORD_R,40011500e27b40e3
131996342225646,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996342744683,GEO_STEP,VEL_R,bfd889a54f4f32f7
131996343351256,GEO_STEP,COORD_R,40011113d2459a9d
131996343885577,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996344476254,GEO_STEP,VEL_R,bfd89ba5497f9890
131996345072726,GEO_STEP,COORD_R,40010d23e0c93447
131996345633043,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996346278123,GEO_STEP,VEL_R,bfd8adad94adfaf8
131996346753510,GEO_STEP,COORD_R,400109310cb16a5c
131996347368873,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996347926370,GEO_STEP,VEL_R,bfd8bfbe3cbd9934
131996348483241,GEO_STEP,COORD_R,4001053b54a7b26c
131996349100300,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996349791847,GEO_STEP,VEL_R,bfd8d1d74da6ab61
131996350424337,GEO_STEP,COORD_R,40010142b75397c1
131996351314031,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996352216357,GEO_STEP,VEL_R,bfd8e3f8d376961b
131996353209127,GEO_STEP,COORD_R,4000fd47335ab7fb
131996354385055,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996355102480,GEO_STEP,VEL_R,bfd8f622da501e84
131996355563164,GEO_STEP,COORD_R,4000f948c760bfa4
131996356103780,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996356600202,GEO_STEP,VEL_R,bfd908556e6b9ee6
131996357166916,GEO_STEP,COORD_R,4000f547720766be
131996357748537,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996358241199,GEO_STEP,VEL_R,bfd91a909c173bef
131996358786996,GEO_STEP,COORD_R,4000f14331ee6d44
131996359456304,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996360086198,GEO_STEP,VEL_R,bfd92cd46fb71a8f
131996360615835,GEO_STEP,COORD_R,4000ed3c05b397a6
131996361178658,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996361686499,GEO_STEP,VEL_R,bfd93f20f5c5967c
131996362151925,GEO_STEP,COORD_R,4000e931ebf2ab3c
131996362441835,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996362724729,GEO_STEP,VEL_R,bfd951763ad37952
131996363021261,GEO_STEP,COORD_R,4000e524e3456aae
131996363287816,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996363555353,GEO_STEP,VEL_R,bfd963d44b883265
131996363751933,GEO_STEP,COORD_R,4000e114ea439254
131996363968977,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996364217486,GEO_STEP,VEL_R,bfd9763b34a20f30
131996364437118,GEO_STEP,COORD_R,4000dd01ff82d48f
131996364688711,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996364872926,GEO_STEP,VEL_R,bfd988ab02f6747b
131996365091156,GEO_STEP,COORD_R,4000d8ec2196d616
131996365272936,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996365449782,GEO_STEP,VEL_R,bfd99b23c3721828
131996365626064,GEO_STEP,COORD_R,4000d4d34f112a3b
131996365802234,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996365982658,GEO_STEP,VEL_R,bfd9ada583193bb2
131996366187894,GEO_STEP,COORD_R,4000d0b786814f27
131996366407887,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996366600803,GEO_STEP,VEL_R,bfd9c0304f07e760
131996366785013,GEO_STEP,COORD_R,4000cc98c674aa0c
131996366967383,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996367182956,GEO_STEP,VEL_R,bfd9d2c43472262f
131996367361965,GEO_STEP,COORD_R,4000c8770d76834e
131996367536980,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996367713199,GEO_STEP,VEL_R,bfd9e56140a44271
131996367888198,GEO_STEP,COORD_R,4000c4525a1002a0
131996368078810,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996368254747,GEO_STEP,VEL_R,bfd9f80781030329
131996368431762,GEO_STEP,COORD_R,4000c02aaac82b1a
131996368607725,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996368782670,GEO_STEP,VEL_R,bfda0ab7030bea24
131996368982035,GEO_STEP,COORD_R,4000bbfffe23d746
131996369400158,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996369869101,GEO_STEP,VEL_R,bfda1d6fd45572d3
131996370531221,GEO_STEP,COORD_R,4000b7d252a5b51f
131996371100058,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996371625038,GEO_STEP,VEL_R,bfda3032028f51e9
131996372303718,GEO_STEP,COORD_R,4000b3a1a6ce4208
131996373008114,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996373593918,GEO_STEP,VEL_R,bfda42fd9b82b5bd
131996374209857,GEO_STEP,COORD_R,4000af6df91bc6b8
131996374733815,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996375262313,GEO_STEP,VEL_R,bfda55d2ad128776
131996375704830,GEO_STEP,COORD_R,4000ab37480a531d
131996376286244,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996376747074,GEO_STEP,VEL_R,bfda68b1453bad01
131996377231880,GEO_STEP,COORD_R,4000a6fd9213ba35
131996377668825,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996378306023,GEO_STEP,VEL_R,bfda7b9972154bdc
131996378924326,GEO_STEP,COORD_R,4000a2c0d5af8dd7
131996379678828,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996380570222,GEO_STEP,VEL_R,bfda8e8b41d10ca9
131996381274191,GEO_STEP,COORD_R,40009e8111531a79
131996381933971,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996382697577,GEO_STEP,VEL_R,bfdaa186c2bb5f9f
131996383325515,GEO_STEP,COORD_R,40009a3e437162e5
131996383949424,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996384654172,GEO_STEP,VEL_R,bfdab48c033bc1d0
131996385373072,GEO_STEP,COORD_R,400095f86a7b1be5
131996385731542,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996386029485,GEO_STEP,VEL_R,bfdac79b11d50347
131996386639948,GEO_STEP,COORD_R,400091af84dea7e4
131996387240347,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996387712569,GEO_STEP,VEL_R,bfdadab3fd258e0a
131996388301863,GEO_STEP,COORD_R,40008d6391081286
131996388878818,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996389489865,GEO_STEP,VEL_R,bfdaedd6d3e7adf9
131996390085118,GEO_STEP,COORD_R,400089148d610c2d
131996390617484,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996391265611,GEO_STEP,VEL_R,bfdb0103a4f1d997
131996391884034,GEO_STEP,COORD_R,400084c27850e57b
131996392629535,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996393333356,GEO_STEP,VEL_R,bfdb143a7f36fbb8
131996394061485,GEO_STEP,COORD_R,4000806d503c8ac3
131996394771171,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996395487155,GEO_STEP,VEL_R,bfdb277b71c6be1c
131996396136823,GEO_STEP,COORD_R,40007c1513867f71
131996396674910,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996397567863,GEO_STEP,VEL_R,bfdb3ac68bcdd4fb
131996397981980,GEO_STEP,COORD_R,400077b9c08ed963
131996398471625,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996399116689,GEO_STEP,VEL_R,bfdb4e1bdc964b82
131996399965333,GEO_STEP,COORD_R,4000735b55b33c38
131996400659729,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996401334545,GEO_STEP,VEL_R,bfdb617b7387d149
131996402081750,GEO_STEP,COORD_R,40006ef9d14ed491
131996402880879,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996403594824,GEO_STEP,VEL_R,bfdb74e5602808c3
131996404236402,GEO_STEP,COORD_R,40006a9531ba5348
131996404770088,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996405346959,GEO_STEP,VEL_R,bfdb8859b21ad6ad
131996405817407,GEO_STEP,COORD_R,4000662d754be896
131996406340506,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996406742316,GEO_STEP,VEL_R,bfdb9bd87922b27c
131996407243915,GEO_STEP,COORD_R,400061c29a573f32
131996407698155,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996408284525,GEO_STEP,VEL_R,bfdbaf61c520f7d8
131996408800272,GEO_STEP,COORD_R,40005d549f2d775c
131996409601167,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996410104079,GEO_STEP,VEL_R,bfdbc2f5a616391a
131996410584988,GEO_STEP,COORD_R,400058e3821d21e2
131996411128276,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996411617828,GEO_STEP,VEL_R,bfdbd6942c2292de
131996412277449,GEO_STEP,COORD_R,4000546f41723b12
131996412764923,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996413303114,GEO_STEP,VEL_R,bfdbea3d678600a2
131996413859193,GEO_STEP,COORD_R,40004ff7db7625a1
131996414437925,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996414926668,GEO_STEP,VEL_R,bfdbfdf168a0b283
131996415427327,GEO_STEP,COORD_R,40004b7d4e6fa584
131996415911791,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996416452715,GEO_STEP,VEL_R,bfdc11b03ff3640e
131996417099677,GEO_STEP,COORD_R,400046ff98a2dabc
131996417596644,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996418158982,GEO_STEP,VEL_R,bfdc2579fe1fb433
131996418702704,GEO_STEP,COORD_R,4000427eb8513c10
131996419175254,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996419683098,GEO_STEP,VEL_R,bfdc394eb3e87e5c
131996420216211,GEO_STEP,COORD_R,40003dfaabb991be
131996420682882,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996421146973,GEO_STEP,VEL_R,bfdc4d2e723234af
131996421572360,GEO_STEP,COORD_R,400039737117f01c
131996422227717,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996422730772,GEO_STEP,VEL_R,bfdc61194a033b78
131996423288283,GEO_STEP,COORD_R,400034e906a5b227
131996423827252,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996424358066,GEO_STEP,VEL_R,bfdc750f4c8445c6
131996424818909,GEO_STEP,COORD_R,4000305b6a997407
131996425355005,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996425809562,GEO_STEP,VEL_R,bfdc89108b00b341
131996426365631,GEO_STEP,COORD_R,40002bca9b270d84
131996426865171,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996427395258,GEO_STEP,VEL_R,bfdc9d1d16e6ef39
131996427915838,GEO_STEP,COORD_R,40002736967f8c68
131996428441418,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996428880729,GEO_STEP,VEL_R,bfdcb13501c8d0f7
131996429384321,GEO_STEP,COORD_R,4000229f5ad12ed6
131996429828867,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996430352086,GEO_STEP,VEL_R,bfdcc5585d5bfd50
131996430827790,GEO_STEP,COORD_R,40001e04e6475d8f
131996431282428,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996431725221,GEO_STEP,VEL_R,bfdcd9873b7a4986
131996432198449,GEO_STEP,COORD_R,40001967370aa627
131996432663156,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996433305743,GEO_STEP,VEL_R,bfdcedc1ae221f78
131996433773184,GEO_STEP,COORD_R,400014c64b40b52c
131996434299831,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996434810518,GEO_STEP,VEL_R,bfdd0207c776e324
131996435349133,GEO_STEP,COORD_R,40001022210c503b
131996435833172,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996436355118,GEO_STEP,VEL_R,bfdd165999c15987
131996436839885,GEO_STEP,COORD_R,40000b7ab68d5004
131996437413107,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996437901245,GEO_STEP,VEL_R,bfdd2ab7377010db
131996438538386,GEO_STEP,COORD_R,400006d009e09a3f
131996439064757,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996439554253,GEO_STEP,VEL_R,bfdd3f20b317ca3c
131996440048356,GEO_STEP,COORD_R,4000022219201b8f
131996440493657,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996441053634,GEO_STEP,VEL_R,bfdd53961f73e4b6
131996441584950,GEO_STEP,COORD_R,3ffffae1c4c582ac
131996442317899,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996443003414,GEO_STEP,VEL_R,bfdd68178f66c9c7
131996443795087,GEO_STEP,COORD_R,3ffff178c778e6e6
131996444757801,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996445304442,GEO_STEP,VEL_R,bfdd7ca515fa5b55
131996445860650,GEO_STEP,COORD_R,3fffe809367c1be7
131996446439382,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996447040750,GEO_STEP,VEL_R,bfdd913ec6606324
131996447676097,GEO_STEP,COORD_R,3fffde930deab561
131996448300395,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996448766415,GEO_STEP,VEL_R,bfdda5e4b3f303cd
131996449265393,GEO_STEP,COORD_R,3fffd51649da15b2
131996449895193,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996450413791,GEO_STEP,VEL_R,bfddba96f2352b40
131996450897738,GEO_STEP,COORD_R,3fffcb92e65960d7
131996451499076,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996452113135,GEO_STEP,VEL_R,bfddcf5594d306d7
131996452676323,GEO_STEP,COORD_R,3fffc208df716f3b
131996453274021,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996453760406,GEO_STEP,VEL_R,bfdde420afa278fc
131996454252414,GEO_STEP,COORD_R,3fffb8783124c05c
131996454740158,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996455278000,GEO_STEP,VEL_R,bfddf8f856a3906f
131996455823519,GEO_STEP,COORD_R,3fffaee0d76f6d4d
131996456377336,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996456956027,GEO_STEP,VEL_R,bfde0ddc9e010130
131996457491664,GEO_STEP,COORD_R,3fffa542ce471b0f
131996457967223,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996458525684,GEO_STEP,VEL_R,bfde22cd9a109f12
131996459105001,GEO_STEP,COORD_R,3fff9b9e119aecc8
131996459802752,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996460446862,GEO_STEP,VEL_R,bfde37cb5f53da02
131996461061685,GEO_STEP,COORD_R,3fff91f29d5375ca
131996461629430,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996462275717,GEO_STEP,VEL_R,bfde4cd602783c06
131996462843196,GEO_STEP,COORD_R,3fff88406d52ab79
131996463407189,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996464076474,GEO_STEP,VEL_R,bfde61ed9857e8fe
131996464600611,GEO_STEP,COORD_R,3fff7e877d73d705
131996465173322,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996465639210,GEO_STEP,VEL_R,bfde771235fa2028
131996466067886,GEO_STEP,COORD_R,3fff74c7c98b86fb
131996466472276,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996466868498,GEO_STEP,VEL_R,bfde8c43f093bf7a
131996467342745,GEO_STEP,COORD_R,3fff6b014d6780a9
131996467742549,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996468239105,GEO_STEP,VEL_R,bfdea182dd87c8cf
131996468637657,GEO_STEP,COORD_R,3fff613404ceb15f
131996469212611,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996469607942,GEO_STEP,VEL_R,bfdeb6cf1267e8f5
131996470113994,GEO_STEP,COORD_R,3fff575feb811f7b
131996470559624,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996470984401,GEO_STEP,VEL_R,bfdecc28a4f500a1
131996471689228,GEO_STEP,COORD_R,3fff4d84fd37db52
131996472251597,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996472871901,GEO_STEP,VEL_R,bfdee18fab1faf52
131996473538152,GEO_STEP,COORD_R,3fff43a335a4efe7
131996474182591,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996474634839,GEO_STEP,VEL_R,bfdef7043b08e02d
131996475302388,GEO_STEP,COORD_R,3fff39ba90735376
131996475820409,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996476489982,GEO_STEP,VEL_R,bfdf0c866b0258da
131996477048992,GEO_STEP,COORD_R,3fff2fcb0946d7d4
131996477785381,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996478414716,GEO_STEP,VEL_R,bfdf2216518f4a67
131996479051911,GEO_STEP,COORD_R,3fff25d49bbc1a9d
131996479556570,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996480070018,GEO_STEP,VEL_R,bfdf37b40564e440
131996480504498,GEO_STEP,COORD_R,3fff1bd743687535
131996480907314,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996481353604,GEO_STEP,VEL_R,bfdf4d5f9d6ae940
131996481820470,GEO_STEP,COORD_R,3fff11d2fbd9ec98
131996482460590,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996483201127,GEO_STEP,VEL_R,bfdf631930bc46e6
131996483783414,GEO_STEP,COORD_R,3fff07c7c09720fc
131996484422123,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996485130989,GEO_STEP,VEL_R,bfdf78e0d6a7aeba
131996485699762,GEO_STEP,COORD_R,3ffefdb58d1f3d3f
131996486421510,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996487009811,GEO_STEP,VEL_R,bfdf8eb6a6b031e6
131996487747251,GEO_STEP,COORD_R,3ffef39c5ce9e625
131996488645135,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996489271467,GEO_STEP,VEL_R,bfdfa49ab88ddf11
131996489709577,GEO_STEP,COORD_R,3ffee97c2b672963
131996490332634,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996490910339,GEO_STEP,VEL_R,bfdfba8d242e6286
131996491536955,GEO_STEP,COORD_R,3ffedf54f3ff6c77
131996492200567,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996492841258,GEO_STEP,VEL_R,bfdfd08e01b5a8af
131996493437110,GEO_STEP,COORD_R,3ffed526b2135b4b
131996494138619,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996494721993,GEO_STEP,VEL_R,bfdfe69d697e82f0
131996495348940,GEO_STEP,COORD_R,3ffecaf160fbd6a6
131996495761948,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996496227805,GEO_STEP,VEL_R,bfdffcbb741b4eec
131996496642674,GEO_STEP,COORD_R,3ffec0b4fc09e264
131996497108715,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996497535667,GEO_STEP,VEL_R,bfe009741d2b501f
131996497998418,GEO_STEP,COORD_R,3ffeb6717e869378
131996498503908,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996498912487,GEO_STEP,VEL_R,bfe01491ea99f65b
131996499378666,GEO_STEP,COORD_R,3ffeac26e3b2fdbc
131996499834027,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996500383626,GEO_STEP,VEL_R,bfe01fb72ef81d8c
131996500845647,GEO_STEP,COORD_R,3ffea1d526c82180
131996501355360,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996501836874,GEO_STEP,VEL_R,bfe02ae3f7016a3f
131996502378688,GEO_STEP,COORD_R,3ffe977c42f6d8ea
131996502822752,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996503338551,GEO_STEP,VEL_R,bfe036184f8efc2b
131996503923216,GEO_STEP,COORD_R,3ffe8d1c3367c515
131996504616400,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996505165933,GEO_STEP,VEL_R,bfe041544597c984
131996505745238,GEO_STEP,COORD_R,3ffe82b4f33b3afa
131996506541611,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996507265119,GEO_STEP,VEL_R,bfe04c97e630fbb4
131996507844969,GEO_STEP,COORD_R,3ffe78467d89301b
131996508383218,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996508891369,GEO_STEP,VEL_R,bfe057e33e8e4d6d
131996509474187,GEO_STEP,COORD_R,3ffe6dd0cd6126f4
131996509992927,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996510565757,GEO_STEP,VEL_R,bfe063365c026a2f
131996511059270,GEO_STEP,COORD_R,3ffe6353ddca1b2b
131996511541775,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996512067519,GEO_STEP,VEL_R,bfe06e914bff4f36
131996512604515,GEO_STEP,COORD_R,3ffe58cfa9c26d88
131996513243268,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996513764939,GEO_STEP,VEL_R,bfe079f41c16ade6
131996514319915,GEO_STEP,COORD_R,3ffe4e442c3fcfa8
131996514839702,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996515392813,GEO_STEP,VEL_R,bfe0855ed9fa4faf
131996515984498,GEO_STEP,COORD_R,3ffe43b1602f2f75
131996516570578,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996517249506,GEO_STEP,VEL_R,bfe090d1937c7b7a
131996517707916,GEO_STEP,COORD_R,3ffe39174074a259
131996518181861,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996518598674,GEO_STEP,VEL_R,bfe09c4c56905ca1
131996519104898,GEO_STEP,COORD_R,3ffe2e75c7eb5032
131996519554470,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996520317434,GEO_STEP,VEL_R,bfe0a7cf314a6b77
131996521098339,GEO_STEP,COORD_R,3ffe23ccf1655e02
131996521688264,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996522322337,GEO_STEP,VEL_R,bfe0b35a31e0d76f
131996522887493,GEO_STEP,COORD_R,3ffe191cb7abd859
131996523480604,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996523956229,GEO_STEP,VEL_R,bfe0beed66abf2e2
131996524542836,GEO_STEP,COORD_R,3ffe0e65157e9d80
131996525082241,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996525622328,GEO_STEP,VEL_R,bfe0ca88de26a07f
131996526142151,GEO_STEP,COORD_R,3ffe03a605944757
131996526670588,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996527187510,GEO_STEP,VEL_R,bfe0d62ca6eec26d
131996527779805,GEO_STEP,COORD_R,3ffdf8df829a14ef
131996528279956,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996528744343,GEO_STEP,VEL_R,bfe0e1d8cfc5ab28
131996529259272,GEO_STEP,COORD_R,3ffdee118733d3de
131996529664708,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996530113416,GEO_STEP,VEL_R,bfe0ed8d6790901c
131996530550529,GEO_STEP,COORD_R,3ffde33c0dfbc944
131996530995361,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996531496199,GEO_STEP,VEL_R,bfe0f94a7d58fe0c
131996531886196,GEO_STEP,COORD_R,3ffdd85f11829a8d
131996532418779,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996532886221,GEO_STEP,VEL_R,bfe10510204d4f4e
131996533412105,GEO_STEP,COORD_R,3ffdcd7a8c4f35df
131996533992481,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996534596394,GEO_STEP,VEL_R,bfe110de5fc123dd
131996535176106,GEO_STEP,COORD_R,3ffdc28e78deba43
131996535746400,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996536374577,GEO_STEP,VEL_R,bfe11cb54b2ddb55
