event,timestamp_utc,timestamp_ns,pid,detail,value
METRIC,2026-03-14T20:59:29Z,104024251236358,3124,simulate_adv:steps,2200.0000000000
METRIC,2026-03-14T20:59:29Z,104024251956128,3124,simulate_adv:temp_K,140.0000000000
METRIC,2026-03-14T20:59:29Z,104024252608288,3124,simulate_adv:U_eV,9.0000000000
METRIC,2026-03-14T20:59:29Z,104024253249978,3124,simulate_adv:local_pair_site0_step0,0.6571004364
METRIC,2026-03-14T20:59:29Z,104024253859248,3124,simulate_adv:d_site0_step0,0.0809842964
METRIC,2026-03-14T20:59:29Z,104024254493788,3124,simulate_adv:step_pairing_norm_step0,0.5799614517
METRIC,2026-03-14T20:59:29Z,104024255140788,3124,simulate_adv:step_energy_norm_step0,2.2115701842
MODULE_END,2026-03-14T20:59:29Z,104024283406567,3124,simulate_adv:qcd_lattice_fullscale,33291549
METRIC,2026-03-14T20:59:29Z,104024283792887,3124,simulate_adv:pairing_final,0.5247243224
METRIC,2026-03-14T20:59:29Z,104024284387637,3124,simulate_adv:energy_final_eV,2.2213200609
METRIC,2026-03-14T20:59:29Z,104024285111077,3124,simulate_adv:sign_ratio_final,-0.2098765432
METRIC,2026-03-14T20:59:29Z,104024285733417,3124,simulate_adv:elapsed_ns,33291619.0000000000
METRIC,2026-03-14T20:59:29Z,104024286500907,3124,simulate_adv:autocorr_tau_lower_steps,9.4912215810
METRIC,2026-03-14T20:59:29Z,104024287147977,3124,simulate_adv:autocorr_tau_upper_steps,32.8307951053
METRIC,2026-03-14T20:59:29Z,104024287765507,3124,simulate_adv:errorbar_correction_factor_lower,4.4701726099
METRIC,2026-03-14T20:59:29Z,104024288485377,3124,simulate_adv:errorbar_correction_factor_upper,8.1646549352
METRIC,2026-03-14T20:59:29Z,104024289164517,3124,simulate_adv:von_neumann_SR_real,1.0000250664
METRIC,2026-03-14T20:59:29Z,104024289928527,3124,simulate_adv:lambda_max_eV,11.9000000000
HW_SAMPLE,2026-03-14T20:59:29Z,104024290581687,3124,simulate_adv:cpu_delta_pct,31.2500
HW_SAMPLE,2026-03-14T20:59:29Z,104024290581687,3124,simulate_adv:mem_used_pct,66.3742
HW_SAMPLE,2026-03-14T20:59:29Z,104024290581687,3124,simulate_adv:vm_rss_kb,7288
HW_SAMPLE,2026-03-14T20:59:29Z,104024290581687,3124,simulate_adv:vm_peak_kb,8864
MODULE_START,2026-03-14T20:59:29Z,104024292129776,3124,simulate_adv,quantum_field_noneq
METRIC,2026-03-14T20:59:29Z,104024292504716,3124,simulate_adv:sites,64.0000000000
METRIC,2026-03-14T20:59:29Z,104024293192796,3124,simulate_adv:steps,2100.0000000000
METRIC,2026-03-14T20:59:29Z,104024293842756,3124,simulate_adv:temp_K,180.0000000000
METRIC,2026-03-14T20:59:29Z,104024294505836,3124,simulate_adv:U_eV,7.0000000000
METRIC,2026-03-14T20:59:29Z,104024295123127,3124,simulate_adv:local_pair_site0_step0,0.7018419847
METRIC,2026-03-14T20:59:29Z,104024295795946,3124,simulate_adv:d_site0_step0,0.0531072761
METRIC,2026-03-14T20:59:29Z,104024296451076,3124,simulate_adv:step_pairing_norm_step0,0.4880717565
METRIC,2026-03-14T20:59:29Z,104024297069866,3124,simulate_adv:step_energy_norm_step0,1.7132814802
MODULE_END,2026-03-14T20:59:29Z,104024320913206,3124,simulate_adv:quantum_field_noneq,28783430
METRIC,2026-03-14T20:59:29Z,104024321387686,3124,simulate_adv:pairing_final,0.3935445535
METRIC,2026-03-14T20:59:29Z,104024322134035,3124,simulate_adv:energy_final_eV,1.7379608254
METRIC,2026-03-14T20:59:29Z,104024322874955,3124,simulate_adv:sign_ratio_final,0.4375000000
METRIC,2026-03-14T20:59:29Z,104024323620995,3124,simulate_adv:elapsed_ns,28783488.0000000000
METRIC,2026-03-14T20:59:29Z,104024324358695,3124,simulate_adv:autocorr_tau_lower_steps,9.4912215810
METRIC,2026-03-14T20:59:29Z,104024325075605,3124,simulate_adv:autocorr_tau_upper_steps,32.8307951053
METRIC,2026-03-14T20:59:29Z,104024325797325,3124,simulate_adv:errorbar_correction_factor_lower,4.4701726099
METRIC,2026-03-14T20:59:29Z,104024326547925,3124,simulate_adv:errorbar_correction_factor_upper,8.1646549352
METRIC,2026-03-14T20:59:29Z,104024327283665,3124,simulate_adv:von_neumann_SR_real,1.0000281480
METRIC,2026-03-14T20:59:29Z,104024328022575,3124,simulate_adv:lambda_max_eV,12.2500000000
HW_SAMPLE,2026-03-14T20:59:29Z,104024328729875,3124,simulate_adv:cpu_delta_pct,33.3333
HW_SAMPLE,2026-03-14T20:59:29Z,104024328729875,3124,simulate_adv:mem_used_pct,66.3742
HW_SAMPLE,2026-03-14T20:59:29Z,104024328729875,3124,simulate_adv:vm_rss_kb,7288
HW_SAMPLE,2026-03-14T20:59:29Z,104024328729875,3124,simulate_adv:vm_peak_kb,8864
MODULE_START,2026-03-14T20:59:29Z,104024330301325,3124,simulate_adv,dense_nuclear_fullscale
METRIC,2026-03-14T20:59:29Z,104024330631775,3124,simulate_adv:sites,72.0000000000
METRIC,2026-03-14T20:59:29Z,104024331245535,3124,simulate_adv:steps,2100.0000000000
METRIC,2026-03-14T20:59:29Z,104024331833395,3124,simulate_adv:temp_K,80.0000000000
METRIC,2026-03-14T20:59:29Z,104024332455315,3124,simulate_adv:U_eV,11.0000000000
METRIC,2026-03-14T20:59:29Z,104024333088985,3124,simulate_adv:local_pair_site0_step0,0.9031403874
METRIC,2026-03-14T20:59:29Z,104024333650495,3124,simulate_adv:d_site0_step0,-0.0343836889
METRIC,2026-03-14T20:59:29Z,104024334308585,3124,simulate_adv:step_pairing_norm_step0,0.7243158278
METRIC,2026-03-14T20:59:29Z,104024335126615,3124,simulate_adv:step_energy_norm_step0,2.6960090986
MODULE_END,2026-03-14T20:59:29Z,104024359637994,3124,simulate_adv:dense_nuclear_fullscale,29336669
METRIC,2026-03-14T20:59:29Z,104024360024584,3124,simulate_adv:pairing_final,0.6743245409
METRIC,2026-03-14T20:59:29Z,104024360579344,3124,simulate_adv:energy_final_eV,2.7096741851
METRIC,2026-03-14T20:59:29Z,104024361189374,3124,simulate_adv:sign_ratio_final,-0.1666666667
METRIC,2026-03-14T20:59:29Z,104024361801134,3124,simulate_adv:elapsed_ns,29336759.0000000000
METRIC,2026-03-14T20:59:29Z,104024362434084,3124,simulate_adv:autocorr_tau_lower_steps,9.4912215810
METRIC,2026-03-14T20:59:29Z,104024363041384,3124,simulate_adv:autocorr_tau_upper_steps,32.8307951053
METRIC,2026-03-14T20:59:29Z,104024363694864,3124,simulate_adv:errorbar_correction_factor_lower,4.4701726099
METRIC,2026-03-14T20:59:29Z,104024364347184,3124,simulate_adv:errorbar_correction_factor_upper,8.1646549352
METRIC,2026-03-14T20:59:29Z,104024364981254,3124,simulate_adv:von_neumann_SR_real,1.0000552548
METRIC,2026-03-14T20:59:29Z,104024365564944,3124,simulate_adv:lambda_max_eV,14.5000000000
HW_SAMPLE,2026-03-14T20:59:29Z,104024366203744,3124,simulate_adv:cpu_delta_pct,25.0000
HW_SAMPLE,2026-03-14T20:59:29Z,104024366203744,3124,simulate_adv:mem_used_pct,66.3742
HW_SAMPLE,2026-03-14T20:59:29Z,104024366203744,3124,simulate_adv:vm_rss_kb,7292
HW_SAMPLE,2026-03-14T20:59:29Z,104024366203744,3124,simulate_adv:vm_peak_kb,8864
MODULE_START,2026-03-14T20:59:29Z,104024367712234,3124,simulate_adv,quantum_chemistry_fullscale
METRIC,2026-03-14T20:59:29Z,104024368084384,3124,simulate_adv:sites,56.0000000000
METRIC,2026-03-14T20:59:29Z,104024368734104,3124,simulate_adv:steps,2200.0000000000
METRIC,2026-03-14T20:59:29Z,104024369377794,3124,simulate_adv:temp_K,60.0000000000
METRIC,2026-03-14T20:59:29Z,104024369994654,3124,simulate_adv:U_eV,6.5000000000
METRIC,2026-03-14T20:59:29Z,104024370633954,3124,simulate_adv:local_pair_site0_step0,0.6439560412
METRIC,2026-03-14T20:59:29Z,104024371310324,3124,simulate_adv:d_site0_step0,0.1980566490
METRIC,2026-03-14T20:59:29Z,104024371938324,3124,simulate_adv:step_pairing_norm_step0,0.7636584703
METRIC,2026-03-14T20:59:29Z,104024372567604,3124,simulate_adv:step_energy_norm_step0,1.5927403563
MODULE_END,2026-03-14T20:59:29Z,104024395952053,3124,simulate_adv:quantum_chemistry_fullscale,28239819
METRIC,2026-03-14T20:59:29Z,104024396352633,3124,simulate_adv:pairing_final,0.7281906189
METRIC,2026-03-14T20:59:29Z,104024397140033,3124,simulate_adv:energy_final_eV,1.6206798846
METRIC,2026-03-14T20:59:29Z,104024397697923,3124,simulate_adv:sign_ratio_final,0.2142857143
METRIC,2026-03-14T20:59:29Z,104024398522213,3124,simulate_adv:elapsed_ns,28239819.0000000000
METRIC,2026-03-14T20:59:29Z,104024399259673,3124,simulate_adv:autocorr_tau_lower_steps,9.4912215810
METRIC,2026-03-14T20:59:29Z,104024399896033,3124,simulate_adv:autocorr_tau_upper_steps,32.8307951053
METRIC,2026-03-14T20:59:29Z,104024400596203,3124,simulate_adv:errorbar_correction_factor_lower,4.4701726099
METRIC,2026-03-14T20:59:29Z,104024401250453,3124,simulate_adv:errorbar_correction_factor_upper,8.1646549352
METRIC,2026-03-14T20:59:29Z,104024401909633,3124,simulate_adv:von_neumann_SR_real,1.0000391118
METRIC,2026-03-14T20:59:29Z,104024402590263,3124,simulate_adv:lambda_max_eV,13.3000000000
HW_SAMPLE,2026-03-14T20:59:29Z,104024403265303,3124,simulate_adv:cpu_delta_pct,32.1429
HW_SAMPLE,2026-03-14T20:59:29Z,104024403265303,3124,simulate_adv:mem_used_pct,66.3742
HW_SAMPLE,2026-03-14T20:59:29Z,104024403265303,3124,simulate_adv:vm_rss_kb,7292
HW_SAMPLE,2026-03-14T20:59:29Z,104024403265303,3124,simulate_adv:vm_peak_kb,8864
MODULE_START,2026-03-14T20:59:29Z,104024404743313,3124,simulate_adv,spin_liquid_exotic
METRIC,2026-03-14T20:59:29Z,104024405109592,3124,simulate_adv:sites,120.0000000000
METRIC,2026-03-14T20:59:29Z,104024405750743,3124,simulate_adv:steps,2600.0000000000
METRIC,2026-03-14T20:59:29Z,104024406548903,3124,simulate_adv:temp_K,55.0000000000
METRIC,2026-03-14T20:59:29Z,104024407287043,3124,simulate_adv:U_eV,10.5000000000
METRIC,2026-03-14T20:59:29Z,104024407994463,3124,simulate_adv:local_pair_site0_step0,0.7146239067
METRIC,2026-03-14T20:59:29Z,104024408735942,3124,simulate_adv:d_site0_step0,-0.1649450982
METRIC,2026-03-14T20:59:29Z,104024409466412,3124,simulate_adv:step_pairing_norm_step0,0.8268866814
METRIC,2026-03-14T20:59:29Z,104024410203362,3124,simulate_adv:step_energy_norm_step0,2.5946963080
MODULE_END,2026-03-14T20:59:29Z,104024455561471,3124,simulate_adv:spin_liquid_exotic,50818158
METRIC,2026-03-14T20:59:29Z,104024455961971,3124,simulate_adv:pairing_final,0.8084310399
METRIC,2026-03-14T20:59:29Z,104024456744571,3124,simulate_adv:energy_final_eV,2.6034400942
METRIC,2026-03-14T20:59:29Z,104024457448101,3124,simulate_adv:sign_ratio_final,0.0666666667
METRIC,2026-03-14T20:59:29Z,104024458060581,3124,simulate_adv:elapsed_ns,50818068.0000000000
METRIC,2026-03-14T20:59:29Z,104024458671361,3124,simulate_adv:autocorr_tau_lower_steps,9.4912215810
METRIC,2026-03-14T20:59:29Z,104024459333801,3124,simulate_adv:autocorr_tau_upper_steps,32.8307951053
METRIC,2026-03-14T20:59:29Z,104024460032121,3124,simulate_adv:errorbar_correction_factor_lower,4.4701726099
METRIC,2026-03-14T20:59:29Z,104024460723421,3124,simulate_adv:errorbar_correction_factor_upper,8.1646549352
METRIC,2026-03-14T20:59:29Z,104024461353330,3124,simulate_adv:von_neumann_SR_real,1.0000511090
METRIC,2026-03-14T20:59:29Z,104024461900621,3124,simulate_adv:lambda_max_eV,14.2200000000
HW_SAMPLE,2026-03-14T20:59:29Z,104024462668990,3124,simulate_adv:cpu_delta_pct,40.0000
HW_SAMPLE,2026-03-14T20:59:29Z,104024462668990,3124,simulate_adv:mem_used_pct,66.3785
HW_SAMPLE,2026-03-14T20:59:29Z,104024462668990,3124,simulate_adv:vm_rss_kb,7292
HW_SAMPLE,2026-03-14T20:59:29Z,104024462668990,3124,simulate_adv:vm_peak_kb,8864
MODULE_START,2026-03-14T20:59:29Z,104024464364781,3124,simulate_adv,topological_correlated_materials
METRIC,2026-03-14T20:59:29Z,104024464746201,3124,simulate_adv:sites,121.0000000000
METRIC,2026-03-14T20:59:29Z,104024465590030,3124,simulate_adv:steps,2500.0000000000
METRIC,2026-03-14T20:59:29Z,104024466358720,3124,simulate_adv:temp_K,70.0000000000
METRIC,2026-03-14T20:59:29Z,104024467081230,3124,simulate_adv:U_eV,7.8000000000
METRIC,2026-03-14T20:59:29Z,104024467801810,3124,simulate_adv:local_pair_site0_step0,0.6982024480
METRIC,2026-03-14T20:59:29Z,104024468524290,3124,simulate_adv:d_site0_step0,-0.1385664021
METRIC,2026-03-14T20:59:29Z,104024469259000,3124,simulate_adv:step_pairing_norm_step0,0.7952293027
METRIC,2026-03-14T20:59:29Z,104024470007890,3124,simulate_adv:step_energy_norm_step0,1.9282366776
MODULE_END,2026-03-14T20:59:29Z,104024512304559,3124,simulate_adv:topological_correlated_materials,47939778
METRIC,2026-03-14T20:59:29Z,104024512676929,3124,simulate_adv:pairing_final,0.7725403046
METRIC,2026-03-14T20:59:29Z,104024513282499,3124,simulate_adv:energy_final_eV,1.9389570405
METRIC,2026-03-14T20:59:29Z,104024513879839,3124,simulate_adv:sign_ratio_final,0.2066115702
METRIC,2026-03-14T20:59:29Z,104024514522869,3124,simulate_adv:elapsed_ns,47939648.0000000000
METRIC,2026-03-14T20:59:29Z,104024515176879,3124,simulate_adv:autocorr_tau_lower_steps,9.4912215810
METRIC,2026-03-14T20:59:29Z,104024515775199,3124,simulate_adv:autocorr_tau_upper_steps,32.8307951053
METRIC,2026-03-14T20:59:29Z,104024516425279,3124,simulate_adv:errorbar_correction_factor_lower,4.4701726099
METRIC,2026-03-14T20:59:29Z,104024517033519,3124,simulate_adv:errorbar_correction_factor_upper,8.1646549352
METRIC,2026-03-14T20:59:29Z,104024517646599,3124,simulate_adv:von_neumann_SR_real,1.0000290785
METRIC,2026-03-14T20:59:29Z,104024518296839,3124,simulate_adv:lambda_max_eV,12.3500000000
HW_SAMPLE,2026-03-14T20:59:29Z,104024518893068,3124,simulate_adv:cpu_delta_pct,32.5581
HW_SAMPLE,2026-03-14T20:59:29Z,104024518893068,3124,simulate_adv:mem_used_pct,66.3785
HW_SAMPLE,2026-03-14T20:59:29Z,104024518893068,3124,simulate_adv:vm_rss_kb,7296
HW_SAMPLE,2026-03-14T20:59:29Z,104024518893068,3124,simulate_adv:vm_peak_kb,8864
MODULE_START,2026-03-14T20:59:29Z,104024520407059,3124,simulate_adv,correlated_fermions_non_hubbard
METRIC,2026-03-14T20:59:29Z,104024520775268,3124,simulate_adv:sites,90.0000000000
METRIC,2026-03-14T20:59:29Z,104024521424828,3124,simulate_adv:steps,2400.0000000000
METRIC,2026-03-14T20:59:29Z,104024522087439,3124,simulate_adv:temp_K,85.0000000000
METRIC,2026-03-14T20:59:29Z,104024522713299,3124,simulate_adv:U_eV,8.6000000000
METRIC,2026-03-14T20:59:29Z,104024523361948,3124,simulate_adv:local_pair_site0_step0,0.6262988846
METRIC,2026-03-14T20:59:29Z,104024523966948,3124,simulate_adv:d_site0_step0,-0.1486360885
METRIC,2026-03-14T20:59:29Z,104024524572778,3124,simulate_adv:step_pairing_norm_step0,0.7327720151
METRIC,2026-03-14T20:59:29Z,104024525192598,3124,simulate_adv:step_energy_norm_step0,2.1173963541
MODULE_END,2026-03-14T20:59:29Z,104024558563877,3124,simulate_adv:correlated_fermions_non_hubbard,38156818
METRIC,2026-03-14T20:59:29Z,104024558991887,3124,simulate_adv:pairing_final,0.6882656396
METRIC,2026-03-14T20:59:29Z,104024559663877,3124,simulate_adv:energy_final_eV,2.1335663523
METRIC,2026-03-14T20:59:29Z,104024560318507,3124,simulate_adv:sign_ratio_final,0.0666666667
METRIC,2026-03-14T20:59:29Z,104024561113747,3124,simulate_adv:elapsed_ns,38156749.0000000000
METRIC,2026-03-14T20:59:29Z,104024561879867,3124,simulate_adv:autocorr_tau_lower_steps,9.4912215810
METRIC,2026-03-14T20:59:29Z,104024562688037,3124,simulate_adv:autocorr_tau_upper_steps,32.8307951053
METRIC,2026-03-14T20:59:29Z,104024563432147,3124,simulate_adv:errorbar_correction_factor_lower,4.4701726099
METRIC,2026-03-14T20:59:29Z,104024563994007,3124,simulate_adv:errorbar_correction_factor_upper,8.1646549352
METRIC,2026-03-14T20:59:29Z,104024564582907,3124,simulate_adv:von_neumann_SR_real,1.0000425109
METRIC,2026-03-14T20:59:29Z,104024565178677,3124,simulate_adv:lambda_max_eV,13.5800000000
HW_SAMPLE,2026-03-14T20:59:29Z,104024565785537,3124,simulate_adv:cpu_delta_pct,36.1111
HW_SAMPLE,2026-03-14T20:59:29Z,104024565785537,3124,simulate_adv:mem_used_pct,66.3799
HW_SAMPLE,2026-03-14T20:59:29Z,104024565785537,3124,simulate_adv:vm_rss_kb,7296
HW_SAMPLE,2026-03-14T20:59:29Z,104024565785537,3124,simulate_adv:vm_peak_kb,8864
MODULE_START,2026-03-14T20:59:29Z,104024567357717,3124,simulate_adv,multi_state_excited_chemistry
METRIC,2026-03-14T20:59:29Z,104024567712737,3124,simulate_adv:sites,81.0000000000
METRIC,2026-03-14T20:59:29Z,104024568322777,3124,simulate_adv:steps,2300.0000000000
METRIC,2026-03-14T20:59:29Z,104024568968447,3124,simulate_adv:temp_K,48.0000000000
METRIC,2026-03-14T20:59:29Z,104024569594147,3124,simulate_adv:U_eV,6.8000000000
METRIC,2026-03-14T20:59:29Z,104024570198717,3124,simulate_adv:local_pair_site0_step0,0.8643806537
METRIC,2026-03-14T20:59:29Z,104024570788347,3124,simulate_adv:d_site0_step0,0.0819799788
METRIC,2026-03-14T20:59:29Z,104024571425107,3124,simulate_adv:step_pairing_norm_step0,0.8303040768
METRIC,2026-03-14T20:59:29Z,104024572122307,3124,simulate_adv:step_energy_norm_step0,1.6726227632
MODULE_END,2026-03-14T20:59:29Z,104024601215446,3124,simulate_adv:multi_state_excited_chemistry,33857729
METRIC,2026-03-14T20:59:29Z,104024601588016,3124,simulate_adv:pairing_final,0.8053383129
METRIC,2026-03-14T20:59:29Z,104024602232566,3124,simulate_adv:energy_final_eV,1.6944908035
METRIC,2026-03-14T20:59:29Z,104024602801816,3124,simulate_adv:sign_ratio_final,0.5061728395
METRIC,2026-03-14T20:59:29Z,104024603394796,3124,simulate_adv:elapsed_ns,33857769.0000000000
METRIC,2026-03-14T20:59:29Z,104024603975406,3124,simulate_adv:autocorr_tau_lower_steps,9.4912215810
METRIC,2026-03-14T20:59:29Z,104024604544406,3124,simulate_adv:autocorr_tau_upper_steps,32.8307951053
METRIC,2026-03-14T20:59:29Z,104024605196316,3124,simulate_adv:errorbar_correction_factor_lower,4.4701726099
METRIC,2026-03-14T20:59:29Z,104024605791685,3124,simulate_adv:errorbar_correction_factor_upper,8.1646549352
METRIC,2026-03-14T20:59:29Z,104024606446585,3124,simulate_adv:von_neumann_SR_real,1.0000359208
METRIC,2026-03-14T20:59:29Z,104024607108076,3124,simulate_adv:lambda_max_eV,13.0200000000
HW_SAMPLE,2026-03-14T20:59:29Z,104024607657905,3124,simulate_adv:cpu_delta_pct,40.6250
HW_SAMPLE,2026-03-14T20:59:29Z,104024607657905,3124,simulate_adv:mem_used_pct,66.3803
HW_SAMPLE,2026-03-14T20:59:29Z,104024607657905,3124,simulate_adv:vm_rss_kb,7296
HW_SAMPLE,2026-03-14T20:59:29Z,104024607657905,3124,simulate_adv:vm_peak_kb,8864
MODULE_START,2026-03-14T20:59:29Z,104024608990155,3124,simulate_adv,bosonic_multimode_systems
METRIC,2026-03-14T20:59:29Z,104024609346795,3124,simulate_adv:sites,80.0000000000
METRIC,2026-03-14T20:59:29Z,104024609873935,3124,simulate_adv:steps,2200.0000000000
METRIC,2026-03-14T20:59:29Z,104024610526035,3124,simulate_adv:temp_K,110.0000000000
METRIC,2026-03-14T20:59:29Z,104024611111885,3124,simulate_adv:U_eV,5.2000000000
METRIC,2026-03-14T20:59:29Z,104024611696625,3124,simulate_adv:local_pair_site0_step0,0.5194588423
METRIC,2026-03-14T20:59:29Z,104024612300875,3124,simulate_adv:d_site0_step0,-0.1607652441
METRIC,2026-03-14T20:59:29Z,104024612892865,3124,simulate_adv:step_pairing_norm_step0,0.6308892432
METRIC,2026-03-14T20:59:29Z,104024613510425,3124,simulate_adv:step_energy_norm_step0,1.2779662271
MODULE_END,2026-03-14T20:59:29Z,104024640857924,3124,simulate_adv:bosonic_multimode_systems,31867769
METRIC,2026-03-14T20:59:29Z,104024641264684,3124,simulate_adv:pairing_final,0.5940524035
METRIC,2026-03-14T20:59:29Z,104024641907854,3124,simulate_adv:energy_final_eV,1.2867554134
METRIC,2026-03-14T20:59:29Z,104024642574654,3124,simulate_adv:sign_ratio_final,0.5750000000
METRIC,2026-03-14T20:59:29Z,104024643265764,3124,simulate_adv:elapsed_ns,31867769.0000000000
METRIC,2026-03-14T20:59:29Z,104024643897384,3124,simulate_adv:autocorr_tau_lower_steps,9.4912215810
METRIC,2026-03-14T20:59:29Z,104024644545294,3124,simulate_adv:autocorr_tau_upper_steps,32.8307951053
METRIC,2026-03-14T20:59:29Z,104024645207854,3124,simulate_adv:errorbar_correction_factor_lower,4.4701726099
METRIC,2026-03-14T20:59:29Z,104024645840634,3124,simulate_adv:errorbar_correction_factor_upper,8.1646549352
METRIC,2026-03-14T20:59:29Z,104024646485284,3124,simulate_adv:von_neumann_SR_real,1.0000043035
METRIC,2026-03-14T20:59:29Z,104024647115614,3124,simulate_adv:lambda_max_eV,7.6600000000
HW_SAMPLE,2026-03-14T20:59:29Z,104024647721204,3124,simulate_adv:cpu_delta_pct,29.0323
HW_SAMPLE,2026-03-14T20:59:29Z,104024647721204,3124,simulate_adv:mem_used_pct,66.3807
HW_SAMPLE,2026-03-14T20:59:29Z,104024647721204,3124,simulate_adv:vm_rss_kb,7300
HW_SAMPLE,2026-03-14T20:59:29Z,104024647721204,3124,simulate_adv:vm_peak_kb,8864
MODULE_START,2026-03-14T20:59:29Z,104024649251414,3124,simulate_adv,multiscale_nonlinear_field_models
METRIC,2026-03-14T20:59:29Z,104024649607324,3124,simulate_adv:sites,96.0000000000
METRIC,2026-03-14T20:59:29Z,104024650209734,3124,simulate_adv:steps,2300.0000000000
METRIC,2026-03-14T20:59:29Z,104024650796294,3124,simulate_adv:temp_K,125.0000000000
METRIC,2026-03-14T20:59:29Z,104024651401784,3124,simulate_adv:U_eV,9.2000000000
METRIC,2026-03-14T20:59:29Z,104024652019694,3124,simulate_adv:local_pair_site0_step0,0.6483806107
METRIC,2026-03-14T20:59:29Z,104024652585344,3124,simulate_adv:d_site0_step0,-0.0935885687
METRIC,2026-03-14T20:59:29Z,104024653304834,3124,simulate_adv:step_pairing_norm_step0,0.6474775582
METRIC,2026-03-14T20:59:29Z,104024653903494,3124,simulate_adv:step_energy_norm_step0,2.2678017948
MODULE_END,2026-03-14T20:59:30Z,104024686916173,3124,simulate_adv:multiscale_nonlinear_field_models,37664759
METRIC,2026-03-14T20:59:30Z,104024687312733,3124,simulate_adv:pairing_final,0.6019195547
METRIC,2026-03-14T20:59:30Z,104024687961053,3124,simulate_adv:energy_final_eV,2.2846636559
METRIC,2026-03-14T20:59:30Z,104024688603913,3124,simulate_adv:sign_ratio_final,0.0833333333
METRIC,2026-03-14T20:59:30Z,104024689267133,3124,simulate_adv:elapsed_ns,37664729.0000000000
METRIC,2026-03-14T20:59:30Z,104024689900913,3124,simulate_adv:autocorr_tau_lower_steps,9.4912215810
