timestamp_ns,phase,fragment,neurons_active,cpu_ns,ink_pixels,total_pixels,ink_ratio,merkle_prefix
1771971002819795170,train,2424610202,2507044,2720137343,51200,102400,0.50000000,bbcdbbaa79b391de
1771971005849994163,train,244496252,3423300,2724511755,51200,102400,0.50000000,ccedb27178c0ad84
1771971008905198827,train,2445577751,2758808,2734278749,51200,102400,0.50000000,5af2eaa3128a47c2
1771971011972200729,train,2454492741,3009534,2714735110,51200,102400,0.50000000,aa98e2cbbe8dd101
1771971015015651877,train,2456859500,2833788,2726719701,51200,102400,0.50000000,60d305c4fb7f32ad
1771971016616269655,train,246751123,3066984,1432292631,32768,65536,0.50000000,4d9508db462c48ca
1771971019642662839,train,2473381112,3266444,2737225150,51200,102400,0.50000000,b3b3ada5443d60eb
1771971022686997741,train,2475831799,1783812,2718602699,51200,102400,0.50000000,dff47fd1064c220b
1771971025762213885,train,2489372663,2879967,2726155429,51200,102400,0.50000000,00a41172da1729a6
1771971028790918440,train,2495748513,2747871,2725701749,51200,102400,0.50000000,36cc19d0334047ec
1771971031796337781,train,2496585510,2682142,2717779944,51200,102400,0.50000000,e37b8061160c1515
1771971034867293442,train,2497392974,2349715,2741601221,51200,102400,0.50000000,2e34bc2c0c320c09
1771971037963357882,train,2502110845,2931732,2743465998,51200,102400,0.50000000,84bea289b6d98eb9
1771971040997480956,train,250913537,3146347,2722822066,51200,102400,0.50000000,3dbd40c418e7d132
1771971044001235617,train,251333914,2987653,2699995672,51200,102400,0.50000000,f9f0c2cb38a66cc2
1771971045561254486,train,2517705156,3334416,1427335623,32768,65536,0.50000000,e5a4870fe89423ab
1771971048599778711,train,2524776433,1457000,2735987867,51200,102400,0.50000000,14e3365cc3998e2b
1771971051670916728,train,2530405250,2887363,2720071678,51200,102400,0.50000000,b6989888e7bcb166
1771971054727811650,train,2531358332,3026511,2727625985,51200,102400,0.50000000,de6649e98e782f59
1771971057751941612,train,2536049117,2311271,2721007536,51200,102400,0.50000000,6c8136da910b8640
1771971060844641512,train,2540481853,2971277,2719116251,51200,102400,0.50000000,b945f9d761059900
1771971062419053818,train,2544642863,3141604,1435662423,32768,65536,0.50000000,169a39c38db6f6a7
1771971065448955910,train,2550619349,1676741,2729049060,51200,102400,0.50000000,6a9d0b5fa4d854f7
1771971068582178481,train,2552677227,3236522,2762295656,51200,102400,0.50000000,23544312aa29cf8c
1771971071591853220,train,2553197977,3462597,2711898676,51200,102400,0.50000000,ba90eba61800a55d
1771971074642504422,train,2555675774,2649788,2734344993,51200,102400,0.50000000,98290ce693951be5
1771971077677826360,train,2556347231,1419078,2720995990,51200,102400,0.50000000,7ebdbbbf3e6a1150
1771971080730990846,train,2579374491,2742493,2720006268,51200,102400,0.50000000,1204ce4ad28af891
1771971083745957879,train,2589044500,4364091,2717199871,51200,102400,0.50000000,bf14850baa966a99
1771971086778687318,train,2590633777,1697380,2724784769,51200,102400,0.50000000,3375b9dabe0f9ffd
1771971089883614100,train,2600169169,2944011,2737153641,51200,102400,0.50000000,24430f715a869d05
1771971092882693936,train,2615287684,2889861,2713925624,51200,102400,0.50000000,b530f71329cc8219
1771971095899201676,train,262156460,3858359,2730560563,51200,102400,0.50000000,34ad5a963986024e
1771971098946831334,train,2623225052,2778226,2735122812,51200,102400,0.50000000,48188530c66b5e67
1771971101965461121,train,2623678684,2608081,2731656125,51200,102400,0.50000000,0004a629e88c30c5
1771971103515216462,train,2626593634,3095810,1421570024,32768,65536,0.50000000,c14305b35ba9c531
1771971106514731382,train,2632109508,2987494,2721658039,51200,102400,0.50000000,ef9d4479a7201b7d
1771971109528478111,train,263322541,3083834,2728265589,51200,102400,0.50000000,de089181586c3f28
1771971112512021526,train,2642624633,1812275,2692509071,51200,102400,0.50000000,b983871a61b7f6d4
1771971115643364301,train,2652698199,3708681,2675269073,51200,102400,0.50000000,f7b0ed8dc721e1b6
1771971118650810439,train,2653068915,3136751,2730832549,51200,102400,0.50000000,45e5654af40117ea
1771971121656356336,train,2656396745,1486486,2727923318,51200,102400,0.50000000,f8987bf917d8ee5e
1771971124660519672,train,2660177791,2811823,2727470052,51200,102400,0.50000000,176ed29ea98e9163
1771971127619932557,train,2669341205,3021282,2732200890,51200,102400,0.50000000,3b166904bd1390af
1771971130654449910,train,2669969378,2787731,2720497664,51200,102400,0.50000000,d78149f9ad37fdec
1771971133677948145,train,2673757182,3654694,2734505219,51201,102400,0.50000977,43d058d85cbd7276
1771971136699350262,train,2676456148,3743921,2740011024,51200,102400,0.50000000,952d8727eabf55d6
1771971138323976020,train,2689046967,3040247,1456982372,32768,65536,0.50000000,0dc7fc234ddd2739
1771971141337578666,train,26894125,1345328,2734682833,51200,102400,0.50000000,2c44977ceeb99d60
1771971144333460380,train,2705604173,2584331,2714978104,51200,102400,0.50000000,7c438327e41c8d23
1771971147345456549,train,2708764018,1283633,2735517814,51200,102400,0.50000000,afb39d43958b8b6c
1771971150352117139,train,2713673035,2955862,2732930939,51200,102400,0.50000000,eb9750649aaeb312
1771971153376674878,train,2716466411,2759279,2724870800,51200,102400,0.50000000,c8494dec4b4c4b04
1771971156380701382,train,2716752782,2905959,2726270175,51200,102400,0.50000000,f397289133fc6905
1771971158062406021,train,2716947869,2857279,1519623770,32768,65536,0.50000000,1254be7a264d51a0
1771971159642987159,train,2727460783,2488825,1412445431,32768,65536,0.50000000,2125579fa9a320a5
1771971162631948034,train,2734445540,2661455,2706874093,51200,102400,0.50000000,31c58c433eacb8dc
1771971165601036667,train,2736169384,1689577,2688884616,51200,102400,0.50000000,02ddc3251d340157
1771971168605233841,train,2737376036,2886508,2733912937,51200,102400,0.50000000,e3de2593d82ecca3
1771971171612561970,train,2741330005,3846306,2729968538,51200,102400,0.50000000,ba285c60c02b3799
1771971174609634981,train,2757751083,1513843,2721009880,51200,102400,0.50000000,83dcaad3a04ba9a0
1771971177586598310,train,2757775745,3021886,2699509682,51200,102400,0.50000000,a3a5134559b7cf93
1771971180603134968,train,2759477755,2546692,2735899663,51200,102400,0.50000000,e20c9cb4ef15ff06
1771971183613179084,train,2761996776,3561543,2724931428,51200,102400,0.50000000,66c87cefeeda07d6
1771971186647519154,train,2763227159,2819666,2728393998,51200,102400,0.50000000,a02633fb9c8938d5
1771971189656701034,train,2768504081,2910220,2736001352,51200,102400,0.50000000,e41fa072dccf7719
1771971192650941528,train,2770853879,1906934,2716873812,51200,102400,0.50000000,80510902717ea433
1771971195655365094,train,2773856183,2525085,2730062906,51200,102400,0.50000000,9a3974821badf733
1771971198710355118,train,2775536173,3711094,2727263877,51200,102400,0.50000000,6f167928bd231144
1771971201722584237,train,2778370612,3555096,2726227067,51200,102400,0.50000000,8423e6555cc24140
1771971204716658974,train,278498200,2899691,2721609685,51200,102400,0.50000000,82200dfdc82d196b
1771971207718623255,train,2785199107,2473538,2702123879,51201,102400,0.50000977,d1572c454d390f2d
1771971210735846090,train,2786449252,1538939,2713360201,51200,102400,0.50000000,faf7f0ffc8b9a259
1771971213755702392,train,2789632551,2733134,2732628032,51201,102400,0.50000977,0ac5f7920d4b01ab
1771971216774698072,train,2790504204,3083973,2734821933,51200,102400,0.50000000,5939967d20b1ec98
1771971219891694859,train,2808420551,2466926,2750049885,51200,102400,0.50000000,411f20a6fd48b733
1771971222887764331,train,2809620240,3031943,2726752001,51200,102400,0.50000000,4bf93577f8d47ad2
1771971225879412462,train,2813533679,2777071,2712185532,51200,102400,0.50000000,c63580edd72afa59
1771971228886322277,train,2815220063,2908147,2732470359,51200,102400,0.50000000,65def02228c7f5ba
1771971230437660132,train,2821927657,2908233,1393659127,32768,65536,0.50000000,c85da2321997c4ad
1771971233415118528,train,2844417457,3256143,2696479599,51200,102400,0.50000000,a5787a7bedd95242
1771971236422207605,train,2851151222,4015196,2723032887,51200,102400,0.50000000,5a21879d845b7ec9
1771971239463379909,train,2855094384,2777632,2750792596,51200,102400,0.50000000,704146f85f620cb4
1771971242461294917,train,2869809793,2858581,2709083984,51200,102400,0.50000000,4743c2d0a6a855d5
1771971245452378244,train,2875030463,2957484,2717142556,51200,102400,0.50000000,fc48e4b185ea6753
1771971248461519529,train,2880423383,1364718,2731859155,51200,102400,0.50000000,da78b4cb9732b330
1771971251475853413,train,2881190689,2008972,2707426146,51200,102400,0.50000000,ee641b948688f419
1771971254457211151,train,288548608,2757865,2704976231,51200,102400,0.50000000,419cf170a948a684
1771971257582219853,train,2887085917,2961779,2680188382,51200,102400,0.50000000,5be386bf5105d3d3
1771971260606353371,train,2894972157,2951258,2739564235,51200,102400,0.50000000,f75576873148d26f
1771971263593436067,train,2902578006,2745988,2715836893,51200,102400,0.50000000,7550e7811fc2f7c5
1771971266576479196,train,2902582474,2852350,2711866927,51200,102400,0.50000000,561cbbbf819929ce
1771971269615728543,train,2908683777,3387430,2742376613,51200,102400,0.50000000,0e8e616ab5b50f23
1771971272625080283,train,2910938028,2295898,2719228864,51200,102400,0.50000000,0999434f4765beed
1771971274291394185,train,2933605769,2634450,1498260711,32768,65536,0.50000000,c52ac2817291c7e9
1771971277300188950,train,2935800469,1616811,2717863652,51200,102400,0.50000000,fa8bd745777a29c5
1771971278928759786,train,294458037,3138183,1463965373,32768,65536,0.50000000,c7e7a32361a57025
1771971281947318395,train,2945808105,3014021,2730885183,51200,102400,0.50000000,eaa657aacdf44c1c
1771971284923836396,train,2961522369,4162888,2707114410,51200,102400,0.50000000,3ec5c9d8e9be969c
1771971287969938280,train,2961547523,2600401,2751346643,51200,102400,0.50000000,718313cec3dda4d8
1771971290963551369,train,2966806958,3048834,2713375384,51200,102400,0.50000000,0de8e0fd4759a5dd
1771971293961431509,train,2972783115,2843825,2714550751,51200,102400,0.50000000,77717a680e991599
1771971296960039530,train,29754811,2743328,2717370314,51200,102400,0.50000000,580b478ec75e8555
1771971299979880782,train,2981267096,2985602,2735516660,51200,102400,0.50000000,757889a52cf984d6
1771971302981082101,train,2983822886,2758672,2713372202,51200,102400,0.50000000,304c476c83fb0751
1771971305964592368,train,2988217553,2867926,2703131871,51200,102400,0.50000000,104cad782409b865
1771971308981707143,train,2988223195,2659948,2714657237,51200,102400,0.50000000,19e507ac838ef558
1771971311993069365,train,3002733017,2967403,2724894424,51200,102400,0.50000000,856edc0958526db5
1771971315045021394,train,3003756173,2876863,2738262602,51200,102400,0.50000000,cebd832e00745eae
1771971318067250182,train,3012922391,2827723,2732087728,51200,102400,0.50000000,d9b926012326bdb7
1771971321065644279,train,3016463213,2643492,2727795767,51200,102400,0.50000000,4b659adb655bbecc
1771971324061960604,train,3019071518,3036220,2713041922,51200,102400,0.50000000,009dd5a87178e19a
1771971327056228058,train,3020371188,2481306,2719863370,51200,102400,0.50000000,0cff88eee40f476f
1771971330066174203,train,3020373917,2877384,2733907954,51200,102400,0.50000000,c06c7f6344e66037
1771971331676478781,train,302353284,2900055,1440987506,32769,65536,0.50001526,619209798f654452
1771971334684965735,train,302991709,2558452,2723312430,51200,102400,0.50000000,8efe1bacac89301c
1771971337696837613,train,3031545955,2934618,2728978573,51200,102400,0.50000000,4b5ed19fabfdb4bd
1771971340720424806,train,3034991642,2838048,2704642918,51200,102400,0.50000000,0f6e1825b00a5030
1771971343722132353,train,3035195503,2841357,2716017336,51200,102400,0.50000000,060ea51166ae7a27
1771971346743906834,train,3037854247,5052655,2729685992,51200,102400,0.50000000,1144f38d2ca8b155
1771971349774827099,train,3040864797,4397557,2747359856,51200,102400,0.50000000,7b7ffb4b0ccd1113
1771971352763920140,train,3043804417,2840911,2720439885,51200,102400,0.50000000,6ece186775249bf6
1771971355801188680,train,304383493,2753619,2727664088,51200,102400,0.50000000,17a0782ec1d03679
1771971358813572124,train,3046048622,2900525,2730811636,51200,102400,0.50000000,327c27601ed82968
1771971360359803161,train,3049591468,3204007,1440198743,32768,65536,0.50000000,f05843c51632cf0f
1771971363358977205,train,3056295573,2514819,2721492479,51200,102400,0.50000000,415c021c071f9e5a
1771971366344821066,train,3060150865,2098804,2724774600,51200,102400,0.50000000,57c9114a78ab72e6
1771971368053064069,train,3061154571,3517709,1525606130,32768,65536,0.50000000,10dfac9c61e72813
1771971371060885054,train,3064717657,2429988,2734858191,51200,102400,0.50000000,ee914c38949754fe
1771971374071909223,train,3065239797,1652253,2727875507,51200,102400,0.50000000,94d5c5038698f9f8
1771971377107972792,train,3066128920,2859819,2716136990,51200,102400,0.50000000,87e2e00ecaa2f0e8
1771971380118960867,train,3070061281,2645684,2735232970,51200,102400,0.50000000,2295ab4781aa9b1a
1771971383124422102,train,3072203034,4144866,2722764858,51200,102400,0.50000000,69bb2b2be5fa3315
1771971386107250103,train,3074797420,2397434,2715908457,51200,102400,0.50000000,55726c954991aa6c
1771971389116627336,train,3076490891,1521265,2733343459,51200,102400,0.50000000,46e59768b0277de2
1771971392280826658,train,3088997407,2781233,2714784034,51200,102400,0.50000000,ea863cf03e3c422d
1771971395266459101,train,3090197578,2437496,2718364492,51200,102400,0.50000000,5129065d606b3dab
1771971398276135792,train,3097347461,1868337,2734913179,51200,102400,0.50000000,6d8517ec32beafb4
1771971401315847886,train,3099819923,3406407,2750872895,51200,102400,0.50000000,e20cee646f4f53a9
1771971404320463002,train,3102979250,4654792,2712819393,51200,102400,0.50000000,78991b191df6d960
1771971405970194513,train,311543433,3145860,1486402299,32768,65536,0.50000000,04f1280b475616c7
1771971409005966581,train,3137156884,3047350,2755169287,51200,102400,0.50000000,15d951a9a067993c
1771971412048000888,train,3138051242,2785120,2728061450,51200,102400,0.50000000,4850c3754e3707a8
1771971415049478442,train,3141052542,1574579,2725638536,51200,102400,0.50000000,b6b430392fb4a069
1771971418064579937,train,3144205538,2854575,2739413824,51200,102400,0.50000000,595c6f4d41ace171
1771971421119164740,train,3146430389,2969094,2733629713,51200,102400,0.50000000,b4a058801d1db044
1771971424108667349,train,315189226,2779488,2700755964,51200,102400,0.50000000,1fca1fefc9a7fb1d
1771971427100690210,train,3152234929,2924764,2702859144,51200,102400,0.50000000,8d1e46c1e713bac4
1771971430105069485,train,3156756992,3037530,2732244963,51200,102400,0.50000000,c01806d4f426de6f
1771971433128740312,train,3158644933,4372456,2722904905,51200,102400,0.50000000,41ed71ee6caee5a8
1771971434682070244,train,3164491657,2703836,1392703002,32768,65536,0.50000000,14e21b4dee67f503
1771971437698993137,train,3183136322,3114109,2735796269,51200,102400,0.50000000,0e4dc157d9b861ba
1771971440773233986,train,3183278576,4352773,2737031146,51200,102400,0.50000000,2ba28b1ba1c419d0
1771971443776605190,train,3185727008,2777846,2723565508,51200,102400,0.50000000,d511b220d2672172
1771971446798844007,train,3188147679,2814543,2747717226,51200,102400,0.50000000,cab1cd05ed09285f
1771971448436429087,train,3189521677,2927167,1467879569,32768,65536,0.50000000,68820bfc8fc27872
1771971450022024753,train,3194326202,3061835,1426131319,32768,65536,0.50000000,a1516891fb85bfee
1771971453045905233,train,3198627305,2854451,2741608038,51200,102400,0.50000000,c4a9efad97fd6b76
1771971456052119335,train,3211982948,2916822,2728543658,51201,102400,0.50000977,89dc7d2e9685d9ce
1771971459069294739,train,3214941840,2740460,2732085444,51200,102400,0.50000000,49098638b0cea507
1771971462069108646,train,3237609845,2524538,2727521727,51200,102400,0.50000000,a83be21bc843dd40
1771971465039902691,train,324225693,3272962,2719260995,51200,102400,0.50000000,d10de1a1a0127de6
1771971468091488712,train,3248922039,3608226,2749785926,51200,102400,0.50000000,eb0be43019d9e748
1771971471114676900,train,3250832839,2585754,2726293436,51200,102400,0.50000000,97370836741898d2
1771971474119522077,train,3253501219,2955828,2719375216,51200,102400,0.50000000,c03c4406fbfd264f
1771971477103738583,train,3265775428,2067344,2714556667,51200,102400,0.50000000,85be17cbd288d526
1771971480119502791,train,3276984492,2769757,2729636532,51200,102400,0.50000000,1dcecef80d18db2b
1771971483145493996,train,327851248,1755240,2729750211,51200,102400,0.50000000,53c39f13cd4b922f
1771971486119900040,train,3280953653,1566142,2709212353,51200,102400,0.50000000,94b8abe8ff504793
1771971489131035505,train,3281388561,1132395,2742015016,51200,102400,0.50000000,acd9cf7a896b7cb0
1771971492178196513,train,3290306825,2632990,2765289581,51200,102400,0.50000000,8d7adc00470c1623
1771971495179985224,train,3294954456,2978791,2720787896,51200,102400,0.50000000,4168f4b25c0968c5
1771971498184462340,train,3298840559,3075580,2725845965,51200,102400,0.50000000,f7db420e5d8cfba9
1771971501194176681,train,3318424972,3702337,2721438662,51200,102400,0.50000000,c0886fcd0d4a8b5b
1771971504223011534,train,3318557622,2983085,2730732265,51200,102400,0.50000000,2fe9d701b746a0ed
1771971507225512749,train,3320274,3605468,2715873925,51200,102400,0.50000000,f494b3f7bcb15858
1771971510248518547,train,3321304167,3152997,2736410079,51200,102400,0.50000000,b2705e20a2d3f569
1771971513270871059,train,3324873066,4069287,2727989038,51200,102400,0.50000000,9911e4eb7d396ef9
1771971514874915230,train,3328549068,3040287,1439900527,32768,65536,0.50000000,89320f33c0c21675
1771971517871102367,train,3335656968,3172377,2718971362,51200,102400,0.50000000,b6e5be1e29f1b7a8
1771971520866303765,train,3337576154,4029676,2695195254,51200,102400,0.50000000,26c7f6acb3f2f118
1771971523883797560,train,3340933719,2622810,2724598081,51200,102400,0.50000000,0008811dd2017e7b
1771971526895433119,train,3342671660,2847038,2722968893,51200,102400,0.50000000,7e16541770e3a1ee
1771971529921258967,train,3346244732,2921703,2735791065,51200,102400,0.50000000,86c7f2d7d60e24d3
1771971532929891516,train,3346415441,3252762,2731198432,51200,102400,0.50000000,f08c8be4b050a3c2
1771971535934607313,train,3346651832,3363288,2709149095,51200,102400,0.50000000,e70cb21f75327185
1771971538959472280,train,3351412255,3295098,2731346126,51200,102400,0.50000000,b5a5d0bfdcd2b377
1771971542145431312,train,3355195275,2779925,2727876719,51200,102400,0.50000000,dc3c6bfb07cbf627
1771971545168492816,train,3361709803,2883631,2734819662,51200,102400,0.50000000,182cb2f6ddacf52b
1771971548212311398,train,3370691076,3099128,2755598907,51201,102400,0.50000977,14719837a3a572ed
1771971551254408258,train,3371019516,2699283,2744717115,51200,102400,0.50000000,79153a9fb00887b3
1771971554281763554,train,3376387932,2869171,2738022111,51200,102400,0.50000000,11bf32852fb35952
1771971557306528556,train,338740527,2384126,2738300894,51200,102400,0.50000000,b548b80264e53e86
1771971560350736636,train,3389327496,3110964,2759795297,51200,102400,0.50000000,74859196dcd64c59
1771971563405083447,train,3393924745,3224349,2756992887,51200,102400,0.50000000,c6d0507cc722388d
1771971566605343504,train,3394433588,1685946,2907941620,51200,102400,0.50000000,995e6febcfdb16ad
1771971569740617663,train,3403995981,1442179,2812742504,51200,102400,0.50000000,798add18d88a89bf
1771971572812979768,train,3406558476,2605069,2793451171,51200,102400,0.50000000,84043bd0da057d8e
1771971575896808340,train,3406708348,3526756,2776725072,51200,102400,0.50000000,0c1f4768506c3dcd
1771971578971313589,train,3409971532,2606037,2783947606,51200,102400,0.50000000,44015aeca1f99e89
1771971582070794272,train,3414512299,2749517,2800915051,51200,102400,0.50000000,ffe9e85bd0f2f847
1771971585181087433,train,3414605268,2609220,2800903037,51200,102400,0.50000000,ac6b7b28e1ba5948
1771971588317377030,train,3419802889,4112326,2844820405,51200,102400,0.50000000,0df79faef438cb92
1771971591456100958,train,342428192,2948512,2836195958,51201,102400,0.50000977,4d9f508f0823370f
1771971594578905939,train,342477941,3230055,2809538395,51200,102400,0.50000000,94af6c1c6069be87
1771971597664694879,train,3431039202,2579891,2787957556,51201,102400,0.50000977,b335cefcb0b53478
1771971600795110471,train,3436049398,2657567,2813265626,51200,102400,0.50000000,a8ea8c754e523bc9
1771971603898670177,train,3436915414,3151901,2799093980,51200,102400,0.50000000,ff9fb84ad49bd847
1771971606981372385,train,3439864183,3051870,2784279016,51200,102400,0.50000000,902b29eecefa8286
1771971610045990773,train,3442657655,3039373,2782083025,51200,102400,0.50000000,1fae5fd6e43dafde
1771971613143801427,train,3443360699,4217688,2796515391,51200,102400,0.50000000,2d2e69b763f64052
1771971616196190251,train,344456112,3012246,2765251237,51200,102400,0.50000000,2469752eb49cd750
1771971619283981917,train,3467185855,2493487,2794866646,51200,102400,0.50000000,e1a7e7754dbc5fee
1771971621001734659,train,3497041635,3032634,1547567202,32768,65536,0.50000000,1b70c74ab4fdb027
1771971624065560176,train,3513954919,2939064,2773902578,51200,102400,0.50000000,5ade3c39c089357a
1771971627107017906,train,3515764944,3093130,2757499389,51200,102400,0.50000000,a730cc1b01876417
1771971630228576610,train,3522460784,4067813,2796584476,51200,102400,0.50000000,c241f5d6d3aab499
1771971633347058098,train,3522504366,2907008,2821230434,51200,102400,0.50000000,478b819609a59422
1771971636427765371,train,3527825464,3032470,2771246560,51200,102400,0.50000000,f3eb8f7629c74e1e
1771971639506605598,train,3535030114,4036742,2781379801,51200,102400,0.50000000,a37675134adacd59
1771971642561853305,train,3542835985,2844952,2761704983,51200,102400,0.50000000,5f08a119f06a0dff
1771971645570620301,infer,1407735,1257219,2777977468,2398,102400,0.02341797,464d501d4d0647c6
