timestamp_ns,phase,fragment,neurons_active,cpu_ns,ink_pixels,total_pixels,ink_ratio,merkle_prefix
1771967072614464409,train,2290837,3023955,2774609298,51200,102400,0.50000000,1b378f642a73b044
1771967075673504863,train,2292614243,2590953,2767942083,51200,102400,0.50000000,1ca1c42f5b737967
1771967078713627107,train,2294602175,2915874,2758376645,51200,102400,0.50000000,67128e022360d285
1771967081752169762,train,2306395636,3000773,2749942307,51200,102400,0.50000000,6d17c2ac1519c70c
1771967084831880047,train,2311643839,3225490,2751865071,51200,102400,0.50000000,ce60cebdd9c8f6f0
1771967087876885057,train,2314417530,2990596,2744387341,51200,102400,0.50000000,608beea126598f8f
1771967090905772440,train,2330704793,3494980,2734592996,51200,102400,0.50000000,2e7758369c6626a5
1771967093965711639,train,2332602982,1451460,2777668392,51200,102400,0.50000000,f5cb247ef58c6cda
1771967097023643574,train,2335392878,1552935,2763541054,51200,102400,0.50000000,ce811f7bf4ba68bb
1771967100068628048,train,2337322763,2257425,2774584003,51200,102400,0.50000000,fe8fcdebd34b8436
1771967103107164715,train,2352678715,1223750,2754779295,51200,102400,0.50000000,4a47705d3e945103
1771967106152453483,train,2361792849,2717058,2755684157,51200,102400,0.50000000,f5d8872fcc0d858c
1771967109180936648,train,236296322,2879885,2740284876,51200,102400,0.50000000,d96553b55a850199
1771967112248397965,train,237111043,2674693,2773636528,51200,102400,0.50000000,9e4ecec9f5a7e6e1
1771967115280715342,train,2373617013,2539521,2750793674,51200,102400,0.50000000,4455350949b0d486
1771967118349684588,train,2375325173,3137766,2773807704,51200,102400,0.50000000,fc437e9d337bc601
1771967121587623234,train,2377884359,3715751,2754177774,51200,102400,0.50000000,65464c4d366a0fed
1771967124615054272,train,239904888,2775356,2744511685,51200,102400,0.50000000,3043a77dcd86c952
