step,timestamp_ns,radius_m,shell_thickness_m,v_over_c,v_m_s,negative_energy_j,power_proxy_w,feasible_now,warning,chain_hash,prev_hash
187,1772577260299511197,79.23499846061769,1.2344015489020623,0.35349979783684143,105976573.29600978,-7.691890219049004e+46,4.339382204276563e+37,False,requires_exotic_negative_energy,b9f863acccb1900590705202b667a187422c64f014c4c16d0689b0c802f427d3,3abf83bf20eace7628bf9e405e12c61baf21914329062dfe62804201a10ad725
188,1772577260299512197,79.73690207747718,1.2358233278603594,0.3534587905920596,105964279.63330083,-7.778878541189003e+46,4.38845669264346e+37,False,requires_exotic_negative_energy,cadc190cb7991f5afa5502de7ea3ad9e37abc0579627fef071ae279a50cfcaaf,b9f863acccb1900590705202b667a187422c64f014c4c16d0689b0c802f427d3
189,1772577260299513197,80.26776912048449,1.2358169437839122,0.3533473157494157,105930860.31621945,-7.877872021793256e+46,4.444303894805764e+37,False,requires_exotic_negative_energy,d28b5c30fd70fed531c80a822d65da52e5e9c2fc006648cae9e31e5b94f8cf3a,cadc190cb7991f5afa5502de7ea3ad9e37abc0579627fef071ae279a50cfcaaf
190,1772577260299514197,80.76915850334365,1.2343826511857026,0.3531676444392874,105876996.212524,-7.977746141973454e+46,4.500647910052421e+37,False,requires_exotic_negative_energy,3b4e43de4d1bf79c8a26114c457067593d0662e24a761752ca1336f69cc61462,d28b5c30fd70fed531c80a822d65da52e5e9c2fc006648cae9e31e5b94f8cf3a
191,1772577260299515197,81.18587422061873,1.2315776307854491,0.35292343719135755,105803784.7214057,-8.067467779265531e+46,4.551264398992887e+37,False,requires_exotic_negative_energy,4bd27cd0b0af68017f1da9142945c7f4b80d2efea3c9f54b50c2ae5a910bc065,3b4e43de4d1bf79c8a26114c457067593d0662e24a761752ca1336f69cc61462
192,1772577260299516197,81.47204166111486,1.227513709894756,0.35261966935688965,105712717.41564924,-8.137312671768576e+46,4.590667416321022e+37,False,requires_exotic_negative_energy,afc7fa96f5f8a3d5ee1009caec895b44d34dfadb2d2b3dc74392d37e633b7939,4bd27cd0b0af68017f1da9142945c7f4b80d2efea3c9f54b50c2ae5a910bc065
193,1772577260299517197,81.5961577652516,1.2223529042150914,0.35226252974351246,105605649.6531057,-8.179990448651911e+46,4.614744097117502e+37,False,requires_exotic_negative_energy,2fd6d469e06099054b4fd1b79b67c4ff5fc0aa9a158708c0a67ed33b7d541eb9,afc7fa96f5f8a3d5ee1009caec895b44d34dfadb2d2b3dc74392d37e633b7939
194,1772577260299518197,81.5445590742626,1.2163009587830396,0.35185929452767745,105484762.77659836,-8.191511998151477e+46,4.621243982768532e+37,False,requires_exotic_negative_energy,b566ef01876943acd4aaa312bfc2677e4b56f5798a5c7eced749709e340d0d71,2fd6d469e06099054b4fd1b79b67c4ff5fc0aa9a158708c0a67ed33b7d541eb9
195,1772577260299519197,81.32292588718416,1.2095991455649577,0.3514181790136294,105352519.67237997,-8.171655619907881e+46,4.610042000948993e+37,False,requires_exotic_negative_energy,57c6e978c9aa526d0437bf40048c0662312aecce5fd91b5bbe46e78bdd047f52,b566ef01876943acd4aaa312bfc2677e4b56f5798a5c7eced749709e340d0d71
196,1772577260299520197,80.95565693884595,1.2025146447050565,0.3509481702590775,105211614.59257133,-8.123947002992334e+46,4.583127170219702e+37,False,requires_exotic_negative_energy,fe0f2086af0a1c12365a316172146777ecf6fc996cae7ededd45dd7bf83bb3cf,57c6e978c9aa526d0437bf40048c0662312aecce5fd91b5bbe46e78bdd047f52
197,1772577260299521197,80.48318343812852,1.1953298928961853,0.35045884397756266,105064918.26387201,-8.05515029511478e+46,4.5443154865665265e+37,False,requires_exotic_negative_energy,598bbd7114217153fe9b9ff3a8324f2fd905111f376087cf0e10d277772c86eb,fe0f2086af0a1c12365a316172146777ecf6fc996cae7ededd45dd7bf83bb3cf
198,1772577260299522197,79.95751815356165,1.1883313235201678,0.3499601694478577,104915419.40086976,-7.974351777933451e+46,4.498732978547846e+37,False,requires_exotic_negative_energy,aa3a751c325b397e25cabeb1290901d82c967cf6a4bb409883ca8e8ab1c08185,598bbd7114217153fe9b9ff3a8324f2fd905111f376087cf0e10d277772c86eb
199,1772577260299523197,79.43652953010309,1.1817979474527633,0.3494623064050746,104766163.81552646,-7.891781616119353e+46,4.452150996671271e+37,False,requires_exotic_negative_energy,d422cf1a0450171b925fa85294c5e16aa041c7b13dc0305fc0163ac08f57a7ba,aa3a751c325b397e25cabeb1290901d82c967cf6a4bb409883ca8e8ab1c08185
200,1772577260299524197,78.9775711772937,1.1759902297805185,0.34897539805151356,104620192.36339167,-7.817547779491709e+46,4.410271955181647e+37,False,requires_exotic_negative_energy,eb5c753113c3ab2b9a42c97f4007393bf8223ca2c3e0dff88a03b0abdf1c6e0b,d422cf1a0450171b925fa85294c5e16aa041c7b13dc0305fc0163ac08f57a7ba
201,1772577260299525197,78.63116803363948,1.1711397058797133,0.34850936440434277,104480478.99079563,-7.760447061642565e+46,4.378058567856855e+37,False,requires_exotic_negative_energy,0a50e74603cb385611cccd8ca1796d494f39dfacda344410c5af92f0bb6b4963,eb5c753113c3ab2b9a42c97f4007393bf8223ca2c3e0dff88a03b0abdf1c6e0b
202,1772577260299526197,78.43545427280624,1.1674397508315595,0.3480737001903359,104349870.14521587,-7.726981344523012e+46,4.359178873375214e+37,False,requires_exotic_negative_energy,74648abd9b88603dc9d57b9f52c7c236aebd68ca9739727749706e03316627e5,0a50e74603cb385611cccd8ca1796d494f39dfacda344410c5af92f0bb6b4963
203,1772577260299527197,78.41197526088294,1.1650378701679431,0.3476772814052546,104231026.78323898,-7.720660579588443e+46,4.355613011916794e+37,False,requires_exotic_negative_energy,8ef56fdd7780214cb0edb03db45e5f5dbde8bcc11aa3383f4c9ebd735e517b1d,74648abd9b88603dc9d57b9f52c7c236aebd68ca9739727749706e03316627e5
204,1772577260299528197,78.56331571089713,1.1640298192913503,0.3473281844789342,104126370.15761714,-7.741634138189108e+46,4.367445251374225e+37,False,requires_exotic_negative_energy,9171cdbb7af3cead01ae0dd055ce0d694b7f68c2bff3a2da1e792e0946bc2dc6,8ef56fdd7780214cb0edb03db45e5f5dbde8bcc11aa3383f4c9ebd735e517b1d
205,1772577260299529197,78.87281514181905,1.1644557860091422,0.3470335217303095,104038032.4879259,-7.78666738825772e+46,4.392850773083895e+37,False,requires_exotic_negative_energy,a4609db0d796ba58fc4b27399ee5cf8a6d10bdb99547051a78481516b354c2a6,9171cdbb7af3cead01ae0dd055ce0d694b7f68c2bff3a2da1e792e0946bc2dc6
206,1772577260299530197,79.30640196606511,1.1662987883724962,0.3467992964647329,103967813.51983298,-7.849467090437084e+46,4.428279244150227e+37,False,requires_exotic_negative_energy,0a65c884ebd40f6f56a914a2d4e288babe3b39e1a21c6fa9bbc916a140d19960,a4609db0d796ba58fc4b27399ee5cf8a6d10bdb99547051a78481516b354c2a6
207,1772577260299531197,79.8163442979469,1.1694853516931154,0.34663028066575907,103917143.85801779,-7.921345652695867e+46,4.468829556888997e+37,False,requires_exotic_negative_energy,defdb5600e77430a5fd071654df47a426c0b8933fa5fe8ff3e9832761d7818ff,0a65c884ebd40f6f56a914a2d4e288babe3b39e1a21c6fa9bbc916a140d19960
208,1772577260299532197,80.34650457116412,1.1738884377471892,0.3465299177732371,103887055.81977664,-7.992188338119781e+46,4.508795479396623e+37,False,requires_exotic_negative_energy,f62f50d57621cb59165a3b564dc72aacad0227b5b0d390b18b1c6820896d3458,defdb5600e77430a5fd071654df47a426c0b8933fa5fe8ff3e9832761d7818ff
209,1772577260299533197,80.8385195049558,1.1793325093884826,0.34650025252846084,103878162.40312798,-8.051645229963392e+46,4.542338102996317e+37,False,requires_exotic_negative_energy,e37a97a877f02164b0a6c650c13b32f2aa1de3a83c00d741ce0c386fea3ca384,f62f50d57621cb59165a3b564dc72aacad0227b5b0d390b18b1c6820896d3458
210,1772577260299534197,81.23822509049262,1.1856005286604192,0.3465418893156749,103890644.79791012,-8.090419368373709e+46,4.564212544962114e+37,False,requires_exotic_negative_energy,944b503e72f832fbca4192a9be5f910d9172baebb9386c24c247538b1102e798,e37a97a877f02164b0a6c650c13b32f2aa1de3a83c00d741ce0c386fea3ca384
211,1772577260299535197,81.5016192957686,1.1924426094145057,0.3466539798486651,103924248.69431378,-8.101481749935438e+46,4.570453390881494e+37,False,requires_exotic_negative_energy,b2460641a08f656768f0b6f99510187cbc09db311647552439a93f8fcd7d0c35,944b503e72f832fbca4192a9be5f910d9172baebb9386c24c247538b1102e798
212,1772577260299536197,81.59970607802094,1.1995859794825106,0.34683424045329925,103978289.46405761,-8.08103201122462e+46,4.558916664574079e+37,False,requires_exotic_negative_energy,38873b85ba93c7ba7fc0196a8747356382f54fad6b371cffe6203971e6a14fff,b2460641a08f656768f0b6f99510187cbc09db311647552439a93f8fcd7d0c35
213,1772577260299537197,81.52168744520701,1.2067458552420303,0.34707899859391517,104051666.10864837,-8.029051897700145e+46,4.529592067734957e+37,False,requires_exotic_negative_energy,a66a118ac16d11a97b61a9526218e4efa86dbe6604aa6fc2e5962a76a45485cc,38873b85ba93c7ba7fc0196a8747356382f54fad6b371cffe6203971e6a14fff
214,1772577260299538197,81.27615216491562,1.2136367950408276,0.3473832676956488,104142883.69055055,-7.949364568795285e+46,4.484636436920083e+37,False,requires_exotic_negative_energy,ea0023394958f0d3c1ab8bf9e32f0d7a8efad64d2f50a17250a75028ef44773f,a66a118ac16d11a97b61a9526218e4efa86dbe6604aa6fc2e5962a76a45485cc
215,1772577260299539197,80.8901302603762,1.2199840788547425,0.3477408487383131,104250083.79026508,-7.849200342387638e+46,4.428128758157058e+37,False,requires_exotic_negative_energy,406c0b21b629adaf9046a8db2cd7a03ce9af95206278bc32a9ed76dd58391ac5,ea0023394958f0d3c1ab8bf9e32f0d7a8efad64d2f50a17250a75028ef44773f
216,1772577260299540197,80.40611738041926,1.2255346605081263,0.3481444565520065,104371082.36880022,-7.738354861327861e+46,4.3655952463365065e+37,False,requires_exotic_negative_energy,02137f26fec0b6995300be8f067cccfa2e69cc5f0784d86ad9d0815d5ee97c41,406c0b21b629adaf9046a8db2cd7a03ce9af95206278bc32a9ed76dd58391ac5
217,1772577260299541197,79.87739661891645,1.230067255826332,0.3485858682413693,104503414.26414423,-7.628086116302104e+46,4.303387100324791e+37,False,requires_exotic_negative_energy,1920fe08a1d365582486b858752d42f2978bf9c4f83e0526740b96034eda7527,02137f26fec0b6995300be8f067cccfa2e69cc5f0784d86ad9d0815d5ee97c41
218,1772577260299542197,79.36217278638759,1.2334011645374543,0.3490560907145707,104644383.41519213,-7.529918467546645e+46,4.248005791450911e+37,False,requires_exotic_negative_energy,d85b37c33cc5fb350fda70237691ea2a259d269797a628602aa8f0c6de1bab1e,1920fe08a1d365582486b858752d42f2978bf9c4f83e0526740b96034eda7527
219,1772577260299543197,78.91716486898031,1.2354034742219382,0.3495455439038775,104791117.78989035,-7.454504118783937e+46,4.2054607636815892e+37,False,requires_exotic_negative_energy,293b7743647147680768e01de215b6b724694c25a47e5893a2521d0edda7cffa,d85b37c33cc5fb350fda70237691ea2a259d269797a628602aa8f0c6de1bab1e
220,1772577260299544197,78.59136205607103,1.235994359111317,0.3500442559449636,104940627.89852175,-7.410647254116969e+46,4.1807189001536996e+37,False,requires_exotic_negative_energy,a3732663a7ce2d102a5f2f9c3a0299db3d53b7e475542a8556765ad81c447e57,293b7743647147680768e01de215b6b724694c25a47e5893a2521d0edda7cffa
221,1772577260299545197,78.42063071110333,1.235150262489696,0.3505420663384797,105089867.70001188,-7.404542658844162e+46,4.177274990875647e+37,False,requires_exotic_negative_energy,ed8168b2e13ef5a2491330d68cf0abe4ecc9e0d4f5da719fc70901774d1d354d,a3732663a7ce2d102a5f2f9c3a0299db3d53b7e475542a8556765ad81c447e57
222,1772577260299546197,78.4237659832508,1.2329048358256782,0.35102883295477416,105235796.66038315,-7.439238800095012e+46,4.196848829504821e+37,False,requires_exotic_negative_energy,e9b94d25ae506cddd906793b577a247a90f0a28fe52c7caf7d4f4813d555b091,ed8168b2e13ef5a2491330d68cf0abe4ecc9e0d4f5da719fc70901774d1d354d
223,1772577260299547197,78.6004227226072,1.229347597194505,0.35149463866436026,105375441.6990104,-7.514317912504477e+46,4.239204733583593e+37,False,requires_exotic_negative_energy,14a9889b9ab1e4f8889bbfa3c1fb110835ad207cfa3b1d4a6bdbf5767f5ffb4a,e9b94d25ae506cddd906793b577a247a90f0a28fe52c7caf7d4f4813d555b091
224,1772577260299548197,78.93115347639602,1.224620362474885,0.3519299933843459,105505957.7606168,-7.625794071564133e+46,4.302094042589404e+37,False,requires_exotic_negative_energy,2eb6b05572f76f31acb80e73aa1fa1fb192e4ac660a848cf819c1d732b7ef15a,14a9889b9ab1e4f8889bbfa3c1fb110835ad207cfa3b1d4a6bdbf5767f5ffb4a
225,1772577260299549197,79.37954938334491,1.2189115915974382,0.35232602742443936,105624685.77894808,-7.766254056393507e+46,4.381334585710008e+37,False,requires_exotic_negative_energy,27d4e0f90f9cb5244c4303f6168883d577c59c8585deb04282bfb7aad6fa552c,2eb6b05572f76f31acb80e73aa1fa1fb192e4ac660a848cf819c1d732b7ef15a
226,1772577260299550197,79.896248283497,1.2124488752419798,0.35267467219339915,105729206.85120338,-7.925286458923288e+46,4.471052763919572e+37,False,requires_exotic_negative_energy,c48b5b00666bddec6fd6189e9e63512726a885910602aca13679ef04b3e9e39b,27d4e0f90f9cb5244c4303f6168883d577c59c8585deb04282bfb7aad6fa552c
227,1772577260299551197,80.42436880625192,1.2054898615153213,0.3529688245843093,105817391.51950091,-8.090242611543134e+46,4.564112827542394e+37,False,requires_exotic_negative_energy,366704cbcafa50fb2b924671895c9dd688d8394a4284ad9eecd7dce00458a66e,c48b5b00666bddec6fd6189e9e63512726a885910602aca13679ef04b3e9e39b
228,1772577260299552197,80.90577221903709,1.1983119843343064,0.35320249168957935,105887443.15534356,-8.247336556264246e+46,4.652737424190192e+37,False,requires_exotic_negative_energy,2ff36f1e72d2daa627b4a7270d5b0f42df81b7ada748f55f05608293b668c8a9,366704cbcafa50fb2b924671895c9dd688d8394a4284ad9eecd7dce00458a66e
229,1772577260299553197,81.28746269406409,1.1912014030110416,0.3533709128973221,105937934.56319208,-8.383022351519188e+46,4.729284606811731e+37,False,requires_exotic_negative_energy,611d7a91a1e868782062379ae703c3ef9ac9a6f93657052560a5a12850938383,2ff36f1e72d2daa627b4a7270d5b0f42df81b7ada748f55f05608293b668c8a9
230,1772577260299554197,81.52742141271682,1.184441593984148,0.3534706568815806,105967837.05740365,-8.485502873613648e+46,4.787099024490279e+37,False,requires_exotic_negative_energy,ece79a4793f519dca005e1ac882fa33408ee668e84da7bffbe35097fc57fbdfb,611d7a91a1e868782062379ae703c3ef9ac9a6f93657052560a5a12850938383
231,1772577260299555197,81.59923225372918,1.178302049507717,0.3534996915103754,105976541.42013718,-8.546153291713731e+46,4.821314976290219e+37,False,requires_exotic_negative_energy,9b1470f9a057ad2404ebb7d0d78cd128bc5186e08da5a624888337a4b01ceb81,ece79a4793f519dca005e1ac882fa33408ee668e84da7bffbe35097fc57fbdfb
232,1772577260299556197,81.49498984114707,1.1730275338455713,0.3534574252473035,105963870.31324038,-8.560614113344815e+46,4.829473053207349e+37,False,requires_exotic_negative_energy,80e6f044f67b46db3a459a51c68596743654098fc55a6e47e16b09df3e898642,9b1470f9a057ad2404ebb7d0d78cd128bc5186e08da5a624888337a4b01ceb81
233,1772577260299557197,81.22616981639462,1.1688283252924634,0.3533447192031924,105930081.89124484,-8.529341831685565e+46,4.81183078600712e+37,False,requires_exotic_negative_energy,15134e47acb2104c087cf29d96e74abf9fa07ac39d80083e029688a30b5111e9,80e6f044f67b46db3a459a51c68596743654098fc55a6e47e16b09df3e898642
234,1772577260299558197,80.82236552958007,1.1658718330420375,0.35316386959227697,105875864.54186016,-8.457498434621633e+46,4.771300311723705e+37,False,requires_exotic_negative_energy,054922f444253454fce3eb30e1d8a58642e9a7abd904b74aceaab19d81e6f822,15134e47acb2104c087cf29d96e74abf9fa07ac39d80083e029688a30b5111e9
235,1772577260299559197,80.32803022277832,1.1642759231105666,0.35291856095032687,105802322.86112131,-8.354191109443462e+46,4.71301945283425e+37,False,requires_exotic_negative_energy,05198a711e5008e82c51bd39138f6e637c7064eeb7100a0b5425a4d6520eaca6,054922f444253454fce3eb30e1d8a58642e9a7abd904b74aceaab19d81e6f822
236,1772577260299560197,79.79758334565102,1.1641042193908337,0.3526137910678333,105710955.14892419,-8.23120258647018e+46,4.643635440228501e+37,False,requires_exotic_negative_energy,1865fc7ff558636071128b8e9ac359378839a400aea27ba4ed53bfe8a1aa0007,05198a711e5008e82c51bd39138f6e637c7064eeb7100a0b5425a4d6520eaca6
237,1772577260299561197,79.28941973006799,1.1653635671683025,0.35225576916762996,105603622.8834444,-8.101442608614856e+46,4.570431309293526e+37,False,requires_exotic_negative_energy,684ef1aed8a143120f0965a29616250ccb687a6067c4852f29a9eafce0a5a889,1865fc7ff558636071128b8e9ac359378839a400aea27ba4ed53bfe8a1aa0007
238,1772577260299562197,78.85948113037605,1.1680037602211863,0.35185178940142003,105482512.79635006,-7.97737863439439e+46,4.5004405805399015e+37,False,requires_exotic_negative_energy,4631ff279fd7acf08c8819dd6b90e55f75e14ff82c3d94844667d699e56f3aca,684ef1aed8a143120f0965a29616250ccb687a6067c4852f29a9eafce0a5a889
239,1772577260299563197,78.55509781342364,1.1719195423840782,0.35141008224253023,105350092.32147029,-7.869669146215797e+46,4.439676240056151e+37,False,requires_exotic_negative_energy,14480b10adf25e4f354201e0f0a5f5ab65e110280bbefdab3d80f917469548d0,4631ff279fd7acf08c8819dd6b90e55f75e14ff82c3d94844667d699e56f3aca
240,1772577260299564197,78.4097781537226,1.1769548037791089,0.3509396468025334,105209059.32458334,-7.786147411285427e+46,4.3925574279168935e+37,False,requires_exotic_negative_energy,b9347f5c424e8b24d6b59a5729eb1c9d88cd87b27417e41466183023c975d0a5,14480b10adf25e4f354201e0f0a5f5ab65e110280bbefdab3d80f917469548d0
241,1772577260299565197,78.4395198269338,1.1829088044241443,0.3504500674880374,105062287.13850462,-7.731218946434186e+46,4.361569517780912e+37,False,requires_exotic_negative_energy,ab24882f36697976308c8387929bec29a63cd05b6e94581d262eb5faeada8413,b9347f5c424e8b24d6b59a5729eb1c9d88cd87b27417e41466183023c975d0a5
242,1772577260299566197,78.64104868802673,1.1895441771024025,0.3499513187329773,104912766.0233007,-7.705669428225002e+46,4.347155749319915e+37,False,requires_exotic_negative_energy,e83fc7054adaf21a8686dd04bdac2e7e21508e389125d9ce2ad92b04ade048ad,ab24882f36697976308c8387929bec29a63cd05b6e94581d262eb5faeada8413
243,1772577260299567197,78.99217920916088,1.1965963904443309,0.34945356178469367,104763542.24428818,-7.706843368807008e+46,4.347818028255956e+37,False,requires_exotic_negative_energy,f4e20814184ebeae1240eebd0e459dc61214ac454ad373ab33b9a82cdf8e5324,e83fc7054adaf21a8686dd04bdac2e7e21508e389125d9ce2ad92b04ade048ad
244,1772577260299568197,79.45425679808557,1.2037842949585325,0.34896693768397274,104617656.00901102,-7.729142585294628e+46,4.360398138013117e+37,False,requires_exotic_negative_energy,d5b464fa61abcf65b5b6746f48f1115a566ca2b7b9f95efeeb479911f38a17d4,f4e20814184ebeae1240eebd0e459dc61214ac454ad373ab33b9a82cdf8e5324
245,1772577260299569197,79.97641313173298,1.210821331574771,0.34850136065676346,104478079.52763562,-7.764791985555687e+46,4.380509758002549e+37,False,requires_exotic_negative_energy,4259113b65104d2a3837fc74a985d308ea1b17786fdf611ec57febea2dc704ae,d5b464fa61abcf65b5b6746f48f1115a566ca2b7b9f95efeeb479911f38a17d4
246,1772577260299570197,80.50116605189294,1.2174269558498099,0.34806631612690214,104347656.45868903,-7.804813149617146e+46,4.403087709868349e+37,False,requires_exotic_negative_energy,d258ce73e13e9cab96a1ef5e7de358bc6361730703d6796bd6d9280eab15a469,4259113b65104d2a3837fc74a985d308ea1b17786fdf611ec57febea2dc704ae
247,1772577260299571197,80.97074755225375,1.2233378223890559,0.3476706674650285,104229043.97384152,-7.840126775171263e+46,4.423009902454833e+37,False,requires_exotic_negative_energy,9f69d7053f2c3b2eea56cdbac0cbcedf34f207d9f54f29142eaf7467b470685c,d258ce73e13e9cab96a1ef5e7de358bc6361730703d6796bd6d9280eab15a469
248,1772577260299572197,81.3334632333475,1.2283182835964077,0.3473224754108888,104124658.6220749,-7.862677765147078e+46,4.435732050301862e+37,False,requires_exotic_negative_energy,12d1a88dfc0181c7215ba3cec3bd4f5e2b0c9cdcb969afdc85e9d95426aeb59d,9f69d7053f2c3b2eea56cdbac0cbcedf34f207d9f54f29142eaf7467b470685c
249,1772577260299573197,81.5493831377603,1.2321697842002821,0.3470288338480232,104036627.09617247,-7.866454148945253e+46,4.437862498369063e+37,False,requires_exotic_negative_energy,fd90657bb4c937134add2ef975f2e0b378456516de45afbcf90735a96f616663,12d1a88dfc0181c7215ba3cec3bd4f5e2b0c9cdcb969afdc85e9d95426aeb59d
250,1772577260299574197,81.59473748371154,1.234738777025716,0.3467957252766777,103966742.90458792,-7.848267024699803e+46,4.427602226699787e+37,False,requires_exotic_negative_energy,82469efbb6f536d75f90fe587cd1e0eceeb8ebe30ca35cadd0423d659785215b,fd90657bb4c937134add2ef975f2e0b378456516de45afbcf90735a96f616663
251,1772577260299575197,81.4645333878031,1.2359228444356847,0.3466278989294601,103916429.83143842,-7.808181617020564e+46,4.404988031777491e+37,False,requires_exotic_negative_energy,e56281f4af8ba00d7e3f24d9c53c0792ca6cffaa07124b2e86101a2f0c2fa2bb,82469efbb6f536d75f90fe587cd1e0eceeb8ebe30ca35cadd0423d659785215b
252,1772577260299576197,81.17310451211728,1.2356747813990934,0.34652877401294907,103886712.92906852,-7.749538159581744e+46,4.371904307444419e+37,False,requires_exotic_negative_energy,21a169690a851d32e20ed3894515e28981aefe39626b244f2907e7a343b41121,e56281f4af8ba00d7e3f24d9c53c0792ca6cffaa07124b2e86101a2f0c2fa2bb
253,1772577260299577197,80.75253312715364,1.2340044774064032,0.3465003700465601,103878197.63416782,-7.678565041052014e+46,4.331864801060512e+37,False,requires_exotic_negative_energy,eb31ee88cd02bb386d6e23d00fa89f4a7581b5d7ca8d4214e2287e67fff3a9ef,21a169690a851d32e20ed3894515e28981aefe39626b244f2907e7a343b41121
254,1772577260299578197,80.24911829955428,1.2309785222068534,0.346543265717909,103891057.43291907,-7.603649319292435e+46,4.289601073866515e+37,False,requires_exotic_negative_energy,e05eb479bb3c681129fbcfa4c8f86f9a129aca3e310a83e3c894484075e8a38c,eb31ee88cd02bb386d6e23d00fa89f4a7581b5d7ca8d4214e2287e67fff3a9ef
255,1772577260299579197,79.71827900808226,1.2267175510852961,0.3466565870929317,103925030.32648106,-7.534375344022547e+46,4.2505201396689356e+37,False,requires_exotic_negative_energy,69b1eb4b00868e566d2a965669c698e59f50fd0943be1e4b9dd156c5395dd109,e05eb479bb3c681129fbcfa4c8f86f9a129aca3e310a83e3c894484075e8a38c
256,1772577260299580197,79.21845328397501,1.221391435514076,0.34683802542096187,103979424.16881664,-7.480460692909678e+46,4.2201041728615084e+37,False,requires_exotic_negative_energy,bba441fcb84d22196e306e14a041c2282c11ca0b35e592088588c852d1557edb,69b1eb4b00868e566d2a965669c698e59f50fd0943be1e4b9dd156c5395dd109
257,1772577260299581197,78.80466499556317,1.2152125109134884,0.3470838841720142,104053130.76811543,-7.450709112897305e+46,4.203319809957434e+37,False,requires_exotic_negative_energy,7d9b4b065822b324d6260c65047440fa57dd9c410935cc93aa0b07ad75916ceb,bba441fcb84d22196e306e14a041c2282c11ca0b35e592088588c852d1557edb
258,1772577260299582197,78.5224664847935,1.2084271115086336,0.3473891543479609,104144648.4645166,-7.452071349616031e+46,4.20408831621622e+37,False,requires_exotic_negative_energy,d32191f73106de65e824a60729e3c9b1e3be6358e8e9f0879e62f6a16cabe202,7d9b4b065822b324d6260c65047440fa57dd9c410935cc93aa0b07ad75916ceb
259,1772577260299583197,78.40292388722241,1.2013057497612183,0.3477476165332505,104252112.72414461,-7.48887143127904e+46,4.2248490934682e+37,False,requires_exotic_negative_energy,868e2d97ac872276a2861822cbae406bc17523e668136da071376c1ddac84468,d32191f73106de65e824a60729e3c9b1e3be6358e8e9f0879e62f6a16cabe202
260,1772577260299584197,78.45919718208145,1.1941323318913546,0.3481519676060403,104373334.12615119,-7.562233076139659e+46,4.266236087707434e+37,False,requires_exotic_negative_energy,4e2f4ecccff982861fa4a4dc853f0993fe0dcf9183fa8103cf59bc2aa41b90e4,868e2d97ac872276a2861822cbae406bc17523e668136da071376c1ddac84468
261,1772577260299585197,78.68509146139068,1.187192839432485,0.34859396952819705,104505842.9688353,-7.669736913753461e+46,4.326884410362565e+37,False,requires_exotic_negative_energy,bf0b9e7f7ecb5b6623d03a88cd8a416f161a55b60723efb9314a47ae45b429b5,4e2f4ecccff982861fa4a4dc853f0993fe0dcf9183fa8103cf59bc2aa41b90e4
262,1772577260299586197,79.05573890326367,1.1807639280501103,0.34906461718279463,104646939.58605903,-7.805351638229658e+46,4.403391498382678e+37,False,requires_exotic_negative_energy,7d57117fce5f7e85466ca6607c83f8677e6a487de6fbefc956d599c2f0b41fd4,bf0b9e7f7ecb5b6623d03a88cd8a416f161a55b60723efb9314a47ae45b429b5
263,1772577260299587197,79.53033637361781,1.1751018981534422,0.3495543218396753,104793749.34883933,-7.959697277141015e+46,4.490465637472823e+37,False,requires_exotic_negative_energy,fdf68523be898b54f3ab7b52a824fbc5b1f1722fb94a93b7854d6178f951aef1,7d57117fce5f7e85466ca6607c83f8677e6a487de6fbefc956d599c2f0b41fd4
264,1772577260299588197,80.05663728437385,1.1704324770068926,0.35005310651124366,104943281.23154154,-8.120696584611141e+46,4.581293445702129e+37,False,requires_exotic_negative_energy,bc7dffe0d7e2ae1f5d9e0499d3579917b0e985d4eb909947abda7a17a0996b9d,fdf68523be898b54f3ab7b52a824fbc5b1f1722fb94a93b7854d6178f951aef1
265,1772577260299589197,80.57670321696115,1.1669418196963637,0.35055080921841486,105092488.74947765,-8.274634521863056e+46,4.668137579777218e+37,False,requires_exotic_negative_energy,8a397423a52c6297246ba0d36c9586e563075f767a085a38631e43da9e0c4ec8,bc7dffe0d7e2ae1f5d9e0499d3579917b0e985d4eb909947abda7a17a0996b9d
266,1772577260299590197,81.03328213728516,1.1647690877134202,0.35103729002548284,105238332.02639839,-8.407572436553785e+46,4.743134544743504e+37,False,requires_exotic_negative_energy,c6a024ae798a213d4aa974e296d54d95ea04a8f9a45997db1fdca33ea11342f5,8a397423a52c6297246ba0d36c9586e563075f767a085a38631e43da9e0c4ec8
267,1772577260299591197,81.37611104929994,1.1640009010257701,0.35150263762588896,105377839.72734854,-8.506968219708209e+46,4.7992087060117245e+37,False,requires_exotic_negative_energy,271f371d9597b54f52b0dde1c5830491f437c75096017ff14b26b101727e5a63,c6a024ae798a213d4aa974e296d54d95ea04a8f9a45997db1fdca33ea11342f5
268,1772577260299592197,81.5674492525877,1.1646678848124963,0.351937371270019,105508169.59509759,-8.563267729467279e+46,4.830970091549046e+37,False,requires_exotic_negative_energy,4e74073479b682a271cb3e4b43af963b3bd5cf0ee710224046eb76e5123b7110,271f371d9597b54f52b0dde1c5830491f437c75096017ff14b26b101727e5a63
269,1772577260299593197,81.58623306915726,1.1667434485348114,0.3523326339210573,105626666.35680795,-8.57119195712739e+46,4.835440546991292e+37,False,requires_exotic_negative_energy,07d77140f3fd18f53e7178b52f85510eb6b14b92e13eb1fbffa61244cfa1a3a6,4e74073479b682a271cb3e4b43af963b3bd5cf0ee710224046eb76e5123b7110
